C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A010,R080,00-00-06,05-06-11,16:00:00,DOOR,011657515,003437047
A010,R080,00-00-06,05-06-11,20:00:00,OPEN,011658548,003437114                                                                                                                                                                                                                  
A010,R080,00-00-07,05-01-11,00:00:00,REGULAR,018828917,004056371                   
A010,R080,00-00-07,05-01-11,04:00:00,REGULAR,018829113,004056395
A010,R080,00-00-07,05-01-11,08:00:00,REGULAR,018829190,004056456
A010,R080,00-00-07,05-01-11,12:00:00,REGULAR,018829532,004056676
A010,R080,00-00-07,05-01-11,16:00:00,REGULAR,018830232,004056936
A010,R080,00-00-07,05-01-11,20:00:00,REGULAR,018831174,004057064
A010,R080,00-00-07,05-02-11,00:00:00,REGULAR,018831679,004057107
A010,R080,00-00-07,05-02-11,04:00:00,REGULAR,018831760,004057121
A010,R080,00-00-07,05-02-11,04:00:00,RECOVR,018831760,004057121               
A010,R080,00-00-07,05-02-11,08:00:00,REGULAR,018831923,004057258
A010,R080,00-00-07,05-02-11,12:00:00,REGULAR,018832670,004057555
A010,R080,00-00-07,05-02-11,16:00:00,REGULAR,018833644,004057671
A010,R080,00-00-07,05-02-11,20:00:00,REGULAR,018835327,004057732
A010,R080,00-00-07,05-03-11,00:00:00,REGULAR,018836139,004057769
A010,R080,00-00-07,05-03-11,04:00:00,REGULAR,018836283,004057773
A010,R080,00-00-07,05-03-11,04:00:00,RECOVR,018836283,004057773
A010,R080,00-00-07,05-03-11,07:15:52,AUD,018836355,004057901                   
A010,R080,00-00-07,05-03-11,08:00:00,REGULAR,018836442,004057990
A010,R080,00-00-07,05-03-11,12:00:00,REGULAR,018837241,004058240
A010,R080,00-00-07,05-03-11,14:13:19,REGULAR,018837754,004058308
A010,R080,00-00-07,05-03-11,16:00:00,REGULAR,018838205,004058333
A010,R080,00-00-07,05-03-11,20:00:00,REGULAR,018838350,004058426
A010,R080,00-00-07,05-04-11,00:00:00,REGULAR,018838350,004058455
A010,R080,00-00-07,05-04-11,04:00:00,REGULAR,018838350,004058459
A010,R080,00-00-07,05-04-11,08:00:00,REGULAR,018838409,004058604              
A010,R080,00-00-07,05-04-11,12:00:00,REGULAR,018839200,004058855
A010,R080,00-00-07,05-04-11,16:00:00,REGULAR,018840206,004058968
A010,R080,00-00-07,05-04-11,20:00:00,REGULAR,018841969,004059034
A010,R080,00-00-07,05-05-11,00:00:00,REGULAR,018842810,004059064
A010,R080,00-00-07,05-05-11,04:00:00,RECOVR,018842953,004059070
A010,R080,00-00-07,05-05-11,04:00:00,AUD,018842953,004059070
A010,R080,00-00-07,05-05-11,08:00:00,REGULAR,018843113,004059226
A010,R080,00-00-07,05-05-11,12:00:00,REGULAR,018844023,004059499                   
A010,R080,00-00-07,05-05-11,16:00:00,REGULAR,018845157,004059636
A010,R080,00-00-07,05-05-11,20:00:00,REGULAR,018846941,004059724
A010,R080,00-00-07,05-06-11,00:00:00,REGULAR,018847925,004059760
A010,R080,00-00-07,05-06-11,04:00:00,REGULAR,018848110,004059770
A010,R080,00-00-07,05-06-11,04:00:00,RECOVR,018848110,004059770
A010,R080,00-00-07,05-06-11,08:00:00,AUD,018848262,004059940
A010,R080,00-00-07,05-06-11,12:00:00,REGULAR,018849046,004060220
A010,R080,00-00-07,05-06-11,16:00:00,REGULAR,018850067,004060346                   
A010,R080,00-00-07,05-06-11,20:00:00,REGULAR,018851691,004060412                                                                                                                                                                                                                                                                                                                                                
A011,R080,01-00-00,05-01-11,00:00:00,REGULAR,009992639,011335475
A011,R080,01-00-00,05-01-11,04:00:00,REGULAR,009992769,011335546              
A011,R080,01-00-00,05-01-11,08:00:00,REGULAR,009992826,011335681
A011,R080,01-00-00,05-01-11,12:00:00,REGULAR,009993099,011336100
A011,R080,01-00-00,05-01-11,14:48:01,DOOR,009993338,011336428
A011,R080,01-00-00,05-01-11,14:50:00,OPEN,009993338,011336428
A011,R080,01-00-00,05-01-11,14:52:46,DOOR,009993338,011336428
A011,R080,01-00-00,05-01-11,14:53:12,OPEN,009993338,011336428
A011,R080,01-00-00,05-01-11,15:01:54,DOOR,009993347,011336429
A011,R080,01-00-00,05-01-11,16:00:00,OPEN,009993441,011336561                                
A011,R080,01-00-00,05-01-11,20:00:00,REGULAR,009993913,011336873
A011,R080,01-00-00,05-02-11,00:00:00,REGULAR,009994166,011337021
A011,R080,01-00-00,05-02-11,04:00:00,REGULAR,009994222,011337051
A011,R080,01-00-00,05-02-11,04:00:00,RECOVR,009994222,011337051
A011,R080,01-00-00,05-02-11,08:00:00,AUD,009994330,011337442
A011,R080,01-00-00,05-02-11,12:00:00,REGULAR,009994756,011338597
A011,R080,01-00-00,05-02-11,16:00:00,REGULAR,009995261,011338994
A011,R080,01-00-00,05-02-11,20:00:00,REGULAR,009996384,011339309                   
A011,R080,01-00-00,05-03-11,00:00:00,REGULAR,009996811,011339397
A011,R080,01-00-00,05-03-11,04:00:00,REGULAR,009996915,011339422
A011,R080,01-00-00,05-03-11,08:00:00,REGULAR,009997018,011339842
A011,R080,01-00-00,05-03-11,12:00:00,REGULAR,009997411,011341057
A011,R080,01-00-00,05-03-11,16:00:00,REGULAR,009997995,011341478
A011,R080,01-00-00,05-03-11,20:00:00,REGULAR,009999205,011341850
A011,R080,01-00-00,05-04-11,00:00:00,REGULAR,009999649,011341995
A011,R080,01-00-00,05-04-11,04:00:00,REGULAR,009999740,011342018              
A011,R080,01-00-00,05-04-11,08:00:00,REGULAR,009999867,011342446
A011,R080,01-00-00,05-04-11,12:00:00,REGULAR,010000260,011343647
A011,R080,01-00-00,05-04-11,16:00:00,REGULAR,010000839,011344118
A011,R080,01-00-00,05-04-11,20:00:00,REGULAR,010002077,011344506
A011,R080,01-00-00,05-05-11,00:00:00,REGULAR,010002557,011344643
A011,R080,01-00-00,05-05-11,04:00:00,RECOVR,010002662,011344679
A011,R080,01-00-00,05-05-11,04:00:00,AUD,010002662,011344679
A011,R080,01-00-00,05-05-11,08:00:00,REGULAR,010002775,011345107                   
A011,R080,01-00-00,05-05-11,12:00:00,REGULAR,010003190,011346233
A011,R080,01-00-00,05-05-11,16:00:00,REGULAR,010003806,011346698
A011,R080,01-00-00,05-05-11,20:00:00,REGULAR,010004969,011347143
A011,R080,01-00-00,05-06-11,00:00:00,REGULAR,010005464,011347277
A011,R080,01-00-00,05-06-11,04:00:00,REGULAR,010005587,011347307
A011,R080,01-00-00,05-06-11,08:00:00,REGULAR,010005698,011347730
A011,R080,01-00-00,05-06-11,12:00:00,REGULAR,010006067,011348822
A011,R080,01-00-00,05-06-11,16:00:00,REGULAR,010006681,011349264              
A011,R080,01-00-00,05-06-11,20:00:00,REGULAR,010007769,011349685                                                                                                                                                                                                                                                                                                                                                
A011,R080,01-00-01,05-01-11,00:00:00,REGULAR,007185196,005191101
A011,R080,01-00-01,05-01-11,04:00:00,REGULAR,007185264,005191132              
A011,R080,01-00-01,05-01-11,08:00:00,REGULAR,007185292,005191182
A011,R080,01-00-01,05-01-11,12:00:00,REGULAR,007185469,005191364
A011,R080,01-00-01,05-01-11,15:08:59,DOOR,007185622,005191564
A011,R080,01-00-01,05-01-11,15:09:16,OPEN,007185622,005191564
A011,R080,01-00-01,05-01-11,15:14:17,DOOR,007185622,005191564
A011,R080,01-00-01,05-01-11,16:00:00,OPEN,007185664,005191624
A011,R080,01-00-01,05-01-11,20:00:00,DOOR,007185979,005191767
A011,R080,01-00-01,05-02-11,00:00:00,OPEN,007186099,005191815                                
A011,R080,01-00-01,05-02-11,04:00:00,REGULAR,007186127,005191821
A011,R080,01-00-01,05-02-11,04:00:00,RECOVR,007186127,005191821
A011,R080,01-00-01,05-02-11,08:00:00,AUD,007186176,005192003
A011,R080,01-00-01,05-02-11,12:00:00,REGULAR,007186458,005192612
A011,R080,01-00-01,05-02-11,16:00:00,REGULAR,007186796,005192799
A011,R080,01-00-01,05-02-11,20:00:00,REGULAR,007187717,005192927
A011,R080,01-00-01,05-03-11,00:00:00,REGULAR,007187968,005192963
A011,R080,01-00-01,05-03-11,04:00:00,REGULAR,007188018,005192969                   
A011,R080,01-00-01,05-03-11,08:00:00,REGULAR,007188082,005193199
A011,R080,01-00-01,05-03-11,12:00:00,REGULAR,007188414,005193819
A011,R080,01-00-01,05-03-11,16:00:00,REGULAR,007188752,005193994
A011,R080,01-00-01,05-03-11,20:00:00,REGULAR,007189665,005194165
A011,R080,01-00-01,05-04-11,00:00:00,REGULAR,007189967,005194231
A011,R080,01-00-01,05-04-11,04:00:00,REGULAR,007190022,005194241
A011,R080,01-00-01,05-04-11,08:00:00,REGULAR,007190100,005194448
A011,R080,01-00-01,05-04-11,12:00:00,REGULAR,007190425,005195118              
A011,R080,01-00-01,05-04-11,16:00:00,REGULAR,007190830,005195327
A011,R080,01-00-01,05-04-11,20:00:00,REGULAR,007191763,005195498
A011,R080,01-00-01,05-05-11,00:00:00,REGULAR,007192067,005195532
A011,R080,01-00-01,05-05-11,04:00:00,REGULAR,007192124,005195539
A011,R080,01-00-01,05-05-11,04:00:00,RECOVR,007192124,005195539
A011,R080,01-00-01,05-05-11,08:00:00,AUD,007192188,005195748
A011,R080,01-00-01,05-05-11,12:00:00,REGULAR,007192536,005196421
A011,R080,01-00-01,05-05-11,16:00:00,REGULAR,007192931,005196594                   
A011,R080,01-00-01,05-05-11,20:00:00,REGULAR,007193815,005196787
A011,R080,01-00-01,05-06-11,00:00:00,REGULAR,007194149,005196842
A011,R080,01-00-01,05-06-11,04:00:00,REGULAR,007194211,005196857
A011,R080,01-00-01,05-06-11,08:00:00,REGULAR,007194267,005197043
A011,R080,01-00-01,05-06-11,12:00:00,REGULAR,007194551,005197702
A011,R080,01-00-01,05-06-11,16:00:00,REGULAR,007194938,005197907
A011,R080,01-00-01,05-06-11,20:00:00,REGULAR,007195819,005198062                                                            
A011,R080,01-00-02,05-01-11,00:00:00,REGULAR,004302058,003715176
A011,R080,01-00-02,05-01-11,04:00:00,REGULAR,004302113,003715190              
A011,R080,01-00-02,05-01-11,08:00:00,REGULAR,004302136,003715223
A011,R080,01-00-02,05-01-11,12:00:00,REGULAR,004302285,003715329
A011,R080,01-00-02,05-01-11,15:28:52,DOOR,004302416,003715468
A011,R080,01-00-02,05-01-11,15:29:24,OPEN,004302416,003715468
A011,R080,01-00-02,05-01-11,15:36:22,DOOR,004302416,003715468
A011,R080,01-00-02,05-01-11,15:44:42,OPEN,004302426,003715472
A011,R080,01-00-02,05-01-11,15:47:08,DOOR,004302426,003715472
A011,R080,01-00-02,05-01-11,16:00:00,OPEN,004302434,003715482                                
A011,R080,01-00-02,05-01-11,20:00:00,REGULAR,004302672,003715601
A011,R080,01-00-02,05-02-11,00:00:00,REGULAR,004302774,003715644
A011,R080,01-00-02,05-02-11,04:00:00,REGULAR,004302798,003715644
A011,R080,01-00-02,05-02-11,08:00:00,REGULAR,004302839,003715811
A011,R080,01-00-02,05-02-11,12:00:00,REGULAR,004303039,003716338
A011,R080,01-00-02,05-02-11,16:00:00,REGULAR,004303256,003716487
A011,R080,01-00-02,05-02-11,20:00:00,REGULAR,004303904,003716664
A011,R080,01-00-02,05-03-11,00:00:00,REGULAR,004304078,003716703              
A011,R080,01-00-02,05-03-11,04:00:00,REGULAR,004304103,003716711
A011,R080,01-00-02,05-03-11,08:00:00,REGULAR,004304147,003716896
A011,R080,01-00-02,05-03-11,12:00:00,REGULAR,004304356,003717443
A011,R080,01-00-02,05-03-11,16:00:00,REGULAR,004304626,003717615
A011,R080,01-00-02,05-03-11,20:00:00,REGULAR,004305340,003717820
A011,R080,01-00-02,05-04-11,00:00:00,REGULAR,004305534,003717880
A011,R080,01-00-02,05-04-11,04:00:00,REGULAR,004305562,003717886
A011,R080,01-00-02,05-04-11,08:00:00,REGULAR,004305599,003718057              
A011,R080,01-00-02,05-04-11,12:00:00,REGULAR,004305835,003718589
A011,R080,01-00-02,05-04-11,16:00:00,REGULAR,004306100,003718787
A011,R080,01-00-02,05-04-11,20:00:00,REGULAR,004306857,003719002
A011,R080,01-00-02,05-05-11,00:00:00,REGULAR,004307064,003719057
A011,R080,01-00-02,05-05-11,04:00:00,REGULAR,004307106,003719065
A011,R080,01-00-02,05-05-11,04:00:00,RECOVR,004307106,003719065
A011,R080,01-00-02,05-05-11,08:00:00,AUD,004307156,003719240
A011,R080,01-00-02,05-05-11,12:00:00,REGULAR,004307385,003719851                   
A011,R080,01-00-02,05-05-11,16:00:00,REGULAR,004307669,003720058
A011,R080,01-00-02,05-05-11,20:00:00,REGULAR,004308304,003720293
A011,R080,01-00-02,05-06-11,00:00:00,REGULAR,004308501,003720350
A011,R080,01-00-02,05-06-11,04:00:00,REGULAR,004308532,003720355
A011,R080,01-00-02,05-06-11,08:00:00,REGULAR,004308571,003720501
A011,R080,01-00-02,05-06-11,12:00:00,REGULAR,004308798,003720977
A011,R080,01-00-02,05-06-11,16:00:00,REGULAR,004309065,003721165
A011,R080,01-00-02,05-06-11,20:00:00,REGULAR,004309713,003721365              
A011,R080,01-00-03,05-01-11,00:00:00,REGULAR,005082712,004796020
A011,R080,01-00-03,05-01-11,04:00:00,REGULAR,005082752,004796052              
A011,R080,01-00-03,05-01-11,08:00:00,REGULAR,005082776,004796080
A011,R080,01-00-03,05-01-11,12:00:00,REGULAR,005082890,004796166
A011,R080,01-00-03,05-01-11,15:49:00,DOOR,005083025,004796345
A011,R080,01-00-03,05-01-11,15:50:29,OPEN,005083025,004796345
A011,R080,01-00-03,05-01-11,16:00:00,DOOR,005083035,004796347
A011,R080,01-00-03,05-01-11,16:02:35,OPEN,005083035,004796347
A011,R080,01-00-03,05-01-11,20:00:00,REGULAR,005083207,004796509
A011,R080,01-00-03,05-02-11,00:00:00,DOOR,005083295,004796588                             
A011,R080,01-00-03,05-02-11,04:00:00,REGULAR,005083304,004796594
A011,R080,01-00-03,05-02-11,08:00:00,REGULAR,005083333,004796728
A011,R080,01-00-03,05-02-11,12:00:00,REGULAR,005083483,004797279
A011,R080,01-00-03,05-02-11,16:00:00,REGULAR,005083674,004797521
A011,R080,01-00-03,05-02-11,20:00:00,REGULAR,005084289,004797845
A011,R080,01-00-03,05-03-11,00:00:00,REGULAR,005084435,004797943
A011,R080,01-00-03,05-03-11,04:00:00,REGULAR,005084453,004797953
A011,R080,01-00-03,05-03-11,08:00:00,REGULAR,005084491,004798092              
A011,R080,01-00-03,05-03-11,12:00:00,REGULAR,005084654,004798646
A011,R080,01-00-03,05-03-11,16:00:00,REGULAR,005084863,004798914
A011,R080,01-00-03,05-03-11,20:00:00,REGULAR,005085486,004799309
A011,R080,01-00-03,05-04-11,00:00:00,REGULAR,005085651,004799421
A011,R080,01-00-03,05-04-11,04:00:00,REGULAR,005085684,004799438
A011,R080,01-00-03,05-04-11,08:00:00,REGULAR,005085716,004799562
A011,R080,01-00-03,05-04-11,12:00:00,REGULAR,005085924,004800147
A011,R080,01-00-03,05-04-11,16:00:00,REGULAR,005086173,004800394              
A011,R080,01-00-03,05-04-11,20:00:00,REGULAR,005086890,004800778
A011,R080,01-00-03,05-05-11,00:00:00,REGULAR,005087060,004800898
A011,R080,01-00-03,05-05-11,04:00:00,REGULAR,005087086,004800908
A011,R080,01-00-03,05-05-11,04:00:00,RECOVR,005087086,004800908
A011,R080,01-00-03,05-05-11,08:00:00,AUD,005087114,004801034
A011,R080,01-00-03,05-05-11,12:00:00,REGULAR,005087337,004801586
A011,R080,01-00-03,05-05-11,16:00:00,REGULAR,005087554,004801867
A011,R080,01-00-03,05-05-11,20:00:00,REGULAR,005088207,004802258                   
A011,R080,01-00-03,05-06-11,00:00:00,REGULAR,005088398,004802392
A011,R080,01-00-03,05-06-11,04:00:00,REGULAR,005088424,004802409
A011,R080,01-00-03,05-06-11,08:00:00,REGULAR,005088459,004802528
A011,R080,01-00-03,05-06-11,12:00:00,REGULAR,005088654,004803027
A011,R080,01-00-03,05-06-11,16:00:00,REGULAR,005088863,004803307
A011,R080,01-00-03,05-06-11,20:00:00,REGULAR,005089486,004803700                                                                                                          
A011,R080,01-00-04,05-01-11,00:00:00,REGULAR,007207405,007286006
A011,R080,01-00-04,05-01-11,04:00:00,REGULAR,007207477,007286057              
A011,R080,01-00-04,05-01-11,08:00:00,REGULAR,007207524,007286100
A011,R080,01-00-04,05-01-11,12:00:00,REGULAR,007207673,007286305
A011,R080,01-00-04,05-01-11,16:00:00,REGULAR,007207874,007286620
A011,R080,01-00-04,05-01-11,16:09:19,DOOR,007207883,007286643
A011,R080,01-00-04,05-01-11,16:09:42,OPEN,007207883,007286643
A011,R080,01-00-04,05-01-11,20:00:00,DOOR,007208120,007286910
A011,R080,01-00-04,05-02-11,00:00:00,OPEN,007208280,007287069
A011,R080,01-00-04,05-02-11,04:00:00,REGULAR,007208307,007287080                          
A011,R080,01-00-04,05-02-11,08:00:00,REGULAR,007208366,007287262
A011,R080,01-00-04,05-02-11,12:00:00,REGULAR,007208592,007288070
A011,R080,01-00-04,05-02-11,16:00:00,REGULAR,007208893,007288470
A011,R080,01-00-04,05-02-11,20:00:00,REGULAR,007209728,007288858
A011,R080,01-00-04,05-03-11,00:00:00,REGULAR,007209962,007289043
A011,R080,01-00-04,05-03-11,04:00:00,REGULAR,007210011,007289059
A011,R080,01-00-04,05-03-11,08:00:00,REGULAR,007210077,007289259
A011,R080,01-00-04,05-03-11,12:00:00,REGULAR,007210309,007290062              
A011,R080,01-00-04,05-03-11,16:00:00,REGULAR,007210659,007290472
A011,R080,01-00-04,05-03-11,20:00:00,REGULAR,007211529,007290896
A011,R080,01-00-04,05-04-11,00:00:00,REGULAR,007211779,007291087
A011,R080,01-00-04,05-04-11,04:00:00,REGULAR,007211827,007291113
A011,R080,01-00-04,05-04-11,08:00:00,REGULAR,007211883,007291304
A011,R080,01-00-04,05-04-11,12:00:00,REGULAR,007212112,007292220
A011,R080,01-00-04,05-04-11,16:00:00,REGULAR,007212512,007292626
A011,R080,01-00-04,05-04-11,20:00:00,REGULAR,007213429,007293105              
A011,R080,01-00-04,05-05-11,00:00:00,REGULAR,007213717,007293311
A011,R080,01-00-04,05-05-11,04:00:00,REGULAR,007213769,007293332
A011,R080,01-00-04,05-05-11,08:00:00,REGULAR,007213831,007293529
A011,R080,01-00-04,05-05-11,12:00:00,REGULAR,007214067,007294329
A011,R080,01-00-04,05-05-11,16:00:00,REGULAR,007214423,007294747
A011,R080,01-00-04,05-05-11,20:00:00,REGULAR,007215257,007295237
A011,R080,01-00-04,05-06-11,00:00:00,REGULAR,007215509,007295470
A011,R080,01-00-04,05-06-11,04:00:00,REGULAR,007215571,007295502              
A011,R080,01-00-04,05-06-11,08:00:00,REGULAR,007215613,007295694
A011,R080,01-00-04,05-06-11,12:00:00,REGULAR,007215831,007296487
A011,R080,01-00-04,05-06-11,16:00:00,REGULAR,007216202,007296894
A011,R080,01-00-04,05-06-11,20:00:00,REGULAR,007217039,007297414                                                                                                                                                                                                      
A011,R080,01-00-05,05-01-11,00:00:00,REGULAR,009335520,008245209
A011,R080,01-00-05,05-01-11,04:00:00,REGULAR,009335608,008245268              
A011,R080,01-00-05,05-01-11,08:00:00,REGULAR,009335645,008245344
A011,R080,01-00-05,05-01-11,12:00:00,REGULAR,009335772,008245555
A011,R080,01-00-05,05-01-11,16:00:00,REGULAR,009336023,008245959
A011,R080,01-00-05,05-01-11,16:28:41,DOOR,009336081,008245991
A011,R080,01-00-05,05-01-11,16:30:02,OPEN,009336081,008245991
A011,R080,01-00-05,05-01-11,20:00:00,DOOR,009336350,008246242
A011,R080,01-00-05,05-02-11,00:00:00,OPEN,009336540,008246393
A011,R080,01-00-05,05-02-11,04:00:00,REGULAR,009336580,008246411                          
