,Unnamed: 0,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
1114,1265,A010,R080,00-00-05,05-05-11,00:00:00,REGULAR,7951350,3016067,360.0
1115,1268,A010,R080,00-00-05,05-05-11,08:00:00,REGULAR,7951409,3016128,59.0
1116,1269,A010,R080,00-00-05,05-05-11,12:00:00,REGULAR,7951625,3016363,216.0
1117,1270,A010,R080,00-00-05,05-05-11,16:00:00,REGULAR,7951987,3016462,362.0
1118,1271,A010,R080,00-00-05,05-05-11,20:00:00,REGULAR,7952826,3016566,839.0
1119,1272,A010,R080,00-00-05,05-06-11,00:00:00,REGULAR,7953242,3016589,416.0
1120,1273,A010,R080,00-00-05,05-06-11,04:00:00,REGULAR,7953299,3016600,57.0
1121,1276,A010,R080,00-00-05,05-06-11,12:00:00,REGULAR,7953523,3016863,224.0
1122,1277,A010,R080,00-00-05,05-06-11,16:00:00,REGULAR,7953868,3016936,345.0
1123,1278,A010,R080,00-00-05,05-06-11,20:00:00,REGULAR,7954580,3017006,712.0
1124,1279,A010,R080,00-00-06,05-01-11,00:00:00,REGULAR,11642523,3434047,1.0
1125,1280,A010,R080,00-00-06,05-01-11,04:00:00,REGULAR,11642620,3434058,97.0
1126,1281,A010,R080,00-00-06,05-01-11,08:00:00,REGULAR,11642661,3434078,41.0
1127,1282,A010,R080,00-00-06,05-01-11,12:00:00,REGULAR,11642837,3434231,176.0
1128,1283,A010,R080,00-00-06,05-01-11,16:00:00,REGULAR,11643185,3434367,348.0
1129,1284,A010,R080,00-00-06,05-01-11,20:00:00,REGULAR,11643748,3434453,563.0
1130,1285,A010,R080,00-00-06,05-02-11,00:00:00,REGULAR,11644002,3434486,254.0
1131,1286,A010,R080,00-00-06,05-02-11,04:00:00,REGULAR,11644031,3434490,29.0
1132,1288,A010,R080,00-00-06,05-02-11,08:00:00,REGULAR,11644078,3434563,47.0
1133,1289,A010,R080,00-00-06,05-02-11,12:00:00,REGULAR,11644435,3434775,357.0
1134,1290,A010,R080,00-00-06,05-02-11,16:00:00,REGULAR,11644930,3434876,495.0
1135,1291,A010,R080,00-00-06,05-02-11,20:00:00,REGULAR,11646064,3434969,1134.0
1136,1292,A010,R080,00-00-06,05-03-11,00:00:00,REGULAR,11646505,3434987,441.0
1137,1295,A010,R080,00-00-06,05-03-11,07:15:52,REGULAR,11646591,3435035,86.0
1138,1296,A010,R080,00-00-06,05-03-11,08:00:00,REGULAR,11646625,3435077,34.0
1139,1297,A010,R080,00-00-06,05-03-11,12:00:00,REGULAR,11646980,3435313,355.0
1140,1298,A010,R080,00-00-06,05-03-11,14:13:19,REGULAR,11647283,3435360,303.0
1141,1299,A010,R080,00-00-06,05-03-11,16:00:00,REGULAR,11647621,3435398,338.0
1142,1300,A010,R080,00-00-06,05-03-11,20:00:00,REGULAR,11649607,3435453,1986.0
1143,1301,A010,R080,00-00-06,05-04-11,00:00:00,REGULAR,11650793,3435484,1186.0
1144,1302,A010,R080,00-00-06,05-04-11,04:00:00,REGULAR,11650972,3435491,179.0
1145,1303,A010,R080,00-00-06,05-04-11,08:00:00,REGULAR,11651118,3435606,146.0
1146,1304,A010,R080,00-00-06,05-04-11,12:00:00,REGULAR,11651469,3435834,351.0
1147,1305,A010,R080,00-00-06,05-04-11,16:00:00,REGULAR,11651995,3435937,526.0
1148,1306,A010,R080,00-00-06,05-04-11,20:00:00,REGULAR,11653147,3436014,1152.0
1149,1307,A010,R080,00-00-06,05-05-11,00:00:00,REGULAR,11653666,3436048,519.0
1150,1308,A010,R080,00-00-06,05-05-11,04:00:00,REGULAR,11653740,3436050,74.0
1151,1311,A010,R080,00-00-06,05-05-11,12:00:00,REGULAR,11654202,3436379,462.0
1152,1312,A010,R080,00-00-06,05-05-11,16:00:00,REGULAR,11654812,3436496,610.0
1153,1313,A010,R080,00-00-06,05-05-11,20:00:00,REGULAR,11655965,3436584,1153.0
1154,1314,A010,R080,00-00-06,05-06-11,00:00:00,REGULAR,11656503,3436616,538.0
1155,1315,A010,R080,00-00-06,05-06-11,04:00:00,REGULAR,11656590,3436626,87.0
1156,1318,A010,R080,00-00-06,05-06-11,12:00:00,REGULAR,11656979,3436925,389.0
1157,1319,A010,R080,00-00-06,05-06-11,13:00:05,REGULAR,11657087,3436961,108.0
1158,1324,A010,R080,00-00-07,05-01-11,00:00:00,REGULAR,18828917,4056371,1.0
1159,1325,A010,R080,00-00-07,05-01-11,04:00:00,REGULAR,18829113,4056395,196.0
1160,1326,A010,R080,00-00-07,05-01-11,08:00:00,REGULAR,18829190,4056456,77.0
1161,1327,A010,R080,00-00-07,05-01-11,12:00:00,REGULAR,18829532,4056676,342.0
1162,1328,A010,R080,00-00-07,05-01-11,16:00:00,REGULAR,18830232,4056936,700.0
1163,1329,A010,R080,00-00-07,05-01-11,20:00:00,REGULAR,18831174,4057064,942.0
1164,1330,A010,R080,00-00-07,05-02-11,00:00:00,REGULAR,18831679,4057107,505.0
1165,1331,A010,R080,00-00-07,05-02-11,04:00:00,REGULAR,18831760,4057121,81.0
1166,1333,A010,R080,00-00-07,05-02-11,08:00:00,REGULAR,18831923,4057258,163.0
1167,1334,A010,R080,00-00-07,05-02-11,12:00:00,REGULAR,18832670,4057555,747.0
1168,1335,A010,R080,00-00-07,05-02-11,16:00:00,REGULAR,18833644,4057671,974.0
1169,1336,A010,R080,00-00-07,05-02-11,20:00:00,REGULAR,18835327,4057732,1683.0
1170,1337,A010,R080,00-00-07,05-03-11,00:00:00,REGULAR,18836139,4057769,812.0
1171,1338,A010,R080,00-00-07,05-03-11,04:00:00,REGULAR,18836283,4057773,144.0
1172,1341,A010,R080,00-00-07,05-03-11,08:00:00,REGULAR,18836442,4057990,159.0
1173,1342,A010,R080,00-00-07,05-03-11,12:00:00,REGULAR,18837241,4058240,799.0
1174,1343,A010,R080,00-00-07,05-03-11,14:13:19,REGULAR,18837754,4058308,513.0
1175,1344,A010,R080,00-00-07,05-03-11,16:00:00,REGULAR,18838205,4058333,451.0
1176,1345,A010,R080,00-00-07,05-03-11,20:00:00,REGULAR,18838350,4058426,145.0
1177,1346,A010,R080,00-00-07,05-04-11,00:00:00,REGULAR,18838350,4058455,0.0
1178,1347,A010,R080,00-00-07,05-04-11,04:00:00,REGULAR,18838350,4058459,0.0
1179,1348,A010,R080,00-00-07,05-04-11,08:00:00,REGULAR,18838409,4058604,59.0
1180,1349,A010,R080,00-00-07,05-04-11,12:00:00,REGULAR,18839200,4058855,791.0
1181,1350,A010,R080,00-00-07,05-04-11,16:00:00,REGULAR,18840206,4058968,1006.0
1182,1351,A010,R080,00-00-07,05-04-11,20:00:00,REGULAR,18841969,4059034,1763.0
1183,1352,A010,R080,00-00-07,05-05-11,00:00:00,REGULAR,18842810,4059064,841.0
1184,1355,A010,R080,00-00-07,05-05-11,08:00:00,REGULAR,18843113,4059226,303.0
1185,1356,A010,R080,00-00-07,05-05-11,12:00:00,REGULAR,18844023,4059499,910.0
1186,1357,A010,R080,00-00-07,05-05-11,16:00:00,REGULAR,18845157,4059636,1134.0
1187,1358,A010,R080,00-00-07,05-05-11,20:00:00,REGULAR,18846941,4059724,1784.0
1188,1359,A010,R080,00-00-07,05-06-11,00:00:00,REGULAR,18847925,4059760,984.0
1189,1360,A010,R080,00-00-07,05-06-11,04:00:00,REGULAR,18848110,4059770,185.0
1190,1363,A010,R080,00-00-07,05-06-11,12:00:00,REGULAR,18849046,4060220,936.0
1191,1364,A010,R080,00-00-07,05-06-11,16:00:00,REGULAR,18850067,4060346,1021.0
1192,1365,A010,R080,00-00-07,05-06-11,20:00:00,REGULAR,18851691,4060412,1624.0
1193,1366,A011,R080,01-00-00,05-01-11,00:00:00,REGULAR,9992639,11335475,1.0
1194,1367,A011,R080,01-00-00,05-01-11,04:00:00,REGULAR,9992769,11335546,130.0
1195,1368,A011,R080,01-00-00,05-01-11,08:00:00,REGULAR,9992826,11335681,57.0
1196,1369,A011,R080,01-00-00,05-01-11,12:00:00,REGULAR,9993099,11336100,273.0
1197,1376,A011,R080,01-00-00,05-01-11,20:00:00,REGULAR,9993913,11336873,814.0
1198,1377,A011,R080,01-00-00,05-02-11,00:00:00,REGULAR,9994166,11337021,253.0
1199,1378,A011,R080,01-00-00,05-02-11,04:00:00,REGULAR,9994222,11337051,56.0
1200,1381,A011,R080,01-00-00,05-02-11,12:00:00,REGULAR,9994756,11338597,534.0
1201,1382,A011,R080,01-00-00,05-02-11,16:00:00,REGULAR,9995261,11338994,505.0
1202,1383,A011,R080,01-00-00,05-02-11,20:00:00,REGULAR,9996384,11339309,1123.0
1203,1384,A011,R080,01-00-00,05-03-11,00:00:00,REGULAR,9996811,11339397,427.0
1204,1385,A011,R080,01-00-00,05-03-11,04:00:00,REGULAR,9996915,11339422,104.0
1205,1386,A011,R080,01-00-00,05-03-11,08:00:00,REGULAR,9997018,11339842,103.0
1206,1387,A011,R080,01-00-00,05-03-11,12:00:00,REGULAR,9997411,11341057,393.0
1207,1388,A011,R080,01-00-00,05-03-11,16:00:00,REGULAR,9997995,11341478,584.0
1208,1389,A011,R080,01-00-00,05-03-11,20:00:00,REGULAR,9999205,11341850,1210.0
1209,1390,A011,R080,01-00-00,05-04-11,00:00:00,REGULAR,9999649,11341995,444.0
1210,1391,A011,R080,01-00-00,05-04-11,04:00:00,REGULAR,9999740,11342018,91.0
1211,1392,A011,R080,01-00-00,05-04-11,08:00:00,REGULAR,9999867,11342446,127.0
1212,1393,A011,R080,01-00-00,05-04-11,12:00:00,REGULAR,10000260,11343647,393.0
1213,1394,A011,R080,01-00-00,05-04-11,16:00:00,REGULAR,10000839,11344118,579.0
1214,1395,A011,R080,01-00-00,05-04-11,20:00:00,REGULAR,10002077,11344506,1238.0
1215,1396,A011,R080,01-00-00,05-05-11,00:00:00,REGULAR,10002557,11344643,480.0
1216,1399,A011,R080,01-00-00,05-05-11,08:00:00,REGULAR,10002775,11345107,218.0
1217,1400,A011,R080,01-00-00,05-05-11,12:00:00,REGULAR,10003190,11346233,415.0
1218,1401,A011,R080,01-00-00,05-05-11,16:00:00,REGULAR,10003806,11346698,616.0
1219,1402,A011,R080,01-00-00,05-05-11,20:00:00,REGULAR,10004969,11347143,1163.0
1220,1403,A011,R080,01-00-00,05-06-11,00:00:00,REGULAR,10005464,11347277,495.0
1221,1404,A011,R080,01-00-00,05-06-11,04:00:00,REGULAR,10005587,11347307,123.0
1222,1405,A011,R080,01-00-00,05-06-11,08:00:00,REGULAR,10005698,11347730,111.0
1223,1406,A011,R080,01-00-00,05-06-11,12:00:00,REGULAR,10006067,11348822,369.0
1224,1407,A011,R080,01-00-00,05-06-11,16:00:00,REGULAR,10006681,11349264,614.0
1225,1408,A011,R080,01-00-00,05-06-11,20:00:00,REGULAR,10007769,11349685,1088.0
1226,1409,A011,R080,01-00-01,05-01-11,00:00:00,REGULAR,7185196,5191101,1.0
1227,1410,A011,R080,01-00-01,05-01-11,04:00:00,REGULAR,7185264,5191132,68.0
1228,1411,A011,R080,01-00-01,05-01-11,08:00:00,REGULAR,7185292,5191182,28.0
1229,1412,A011,R080,01-00-01,05-01-11,12:00:00,REGULAR,7185469,5191364,177.0
1230,1419,A011,R080,01-00-01,05-02-11,04:00:00,REGULAR,7186127,5191821,658.0
1231,1422,A011,R080,01-00-01,05-02-11,12:00:00,REGULAR,7186458,5192612,331.0
1232,1423,A011,R080,01-00-01,05-02-11,16:00:00,REGULAR,7186796,5192799,338.0
1233,1424,A011,R080,01-00-01,05-02-11,20:00:00,REGULAR,7187717,5192927,921.0
1234,1425,A011,R080,01-00-01,05-03-11,00:00:00,REGULAR,7187968,5192963,251.0
1235,1426,A011,R080,01-00-01,05-03-11,04:00:00,REGULAR,7188018,5192969,50.0
1236,1427,A011,R080,01-00-01,05-03-11,08:00:00,REGULAR,7188082,5193199,64.0
1237,1428,A011,R080,01-00-01,05-03-11,12:00:00,REGULAR,7188414,5193819,332.0
1238,1429,A011,R080,01-00-01,05-03-11,16:00:00,REGULAR,7188752,5193994,338.0
1239,1430,A011,R080,01-00-01,05-03-11,20:00:00,REGULAR,7189665,5194165,913.0
1240,1431,A011,R080,01-00-01,05-04-11,00:00:00,REGULAR,7189967,5194231,302.0
1241,1432,A011,R080,01-00-01,05-04-11,04:00:00,REGULAR,7190022,5194241,55.0
1242,1433,A011,R080,01-00-01,05-04-11,08:00:00,REGULAR,7190100,5194448,78.0
1243,1434,A011,R080,01-00-01,05-04-11,12:00:00,REGULAR,7190425,5195118,325.0
1244,1435,A011,R080,01-00-01,05-04-11,16:00:00,REGULAR,7190830,5195327,405.0
1245,1436,A011,R080,01-00-01,05-04-11,20:00:00,REGULAR,7191763,5195498,933.0
1246,1437,A011,R080,01-00-01,05-05-11,00:00:00,REGULAR,7192067,5195532,304.0
1247,1438,A011,R080,01-00-01,05-05-11,04:00:00,REGULAR,7192124,5195539,57.0
1248,1441,A011,R080,01-00-01,05-05-11,12:00:00,REGULAR,7192536,5196421,412.0
1249,1442,A011,R080,01-00-01,05-05-11,16:00:00,REGULAR,7192931,5196594,395.0
1250,1443,A011,R080,01-00-01,05-05-11,20:00:00,REGULAR,7193815,5196787,884.0
1251,1444,A011,R080,01-00-01,05-06-11,00:00:00,REGULAR,7194149,5196842,334.0
1252,1445,A011,R080,01-00-01,05-06-11,04:00:00,REGULAR,7194211,5196857,62.0
1253,1446,A011,R080,01-00-01,05-06-11,08:00:00,REGULAR,7194267,5197043,56.0
1254,1447,A011,R080,01-00-01,05-06-11,12:00:00,REGULAR,7194551,5197702,284.0
1255,1448,A011,R080,01-00-01,05-06-11,16:00:00,REGULAR,7194938,5197907,387.0
1256,1449,A011,R080,01-00-01,05-06-11,20:00:00,REGULAR,7195819,5198062,881.0
1257,1450,A011,R080,01-00-02,05-01-11,00:00:00,REGULAR,4302058,3715176,1.0
1258,1451,A011,R080,01-00-02,05-01-11,04:00:00,REGULAR,4302113,3715190,55.0
1259,1452,A011,R080,01-00-02,05-01-11,08:00:00,REGULAR,4302136,3715223,23.0
1260,1453,A011,R080,01-00-02,05-01-11,12:00:00,REGULAR,4302285,3715329,149.0
1261,1460,A011,R080,01-00-02,05-01-11,20:00:00,REGULAR,4302672,3715601,387.0
1262,1461,A011,R080,01-00-02,05-02-11,00:00:00,REGULAR,4302774,3715644,102.0
1263,1462,A011,R080,01-00-02,05-02-11,04:00:00,REGULAR,4302798,3715644,24.0
1264,1463,A011,R080,01-00-02,05-02-11,08:00:00,REGULAR,4302839,3715811,41.0
1265,1464,A011,R080,01-00-02,05-02-11,12:00:00,REGULAR,4303039,3716338,200.0
1266,1465,A011,R080,01-00-02,05-02-11,16:00:00,REGULAR,4303256,3716487,217.0
1267,1466,A011,R080,01-00-02,05-02-11,20:00:00,REGULAR,4303904,3716664,648.0
1268,1467,A011,R080,01-00-02,05-03-11,00:00:00,REGULAR,4304078,3716703,174.0
1269,1468,A011,R080,01-00-02,05-03-11,04:00:00,REGULAR,4304103,3716711,25.0
1270,1469,A011,R080,01-00-02,05-03-11,08:00:00,REGULAR,4304147,3716896,44.0
1271,1470,A011,R080,01-00-02,05-03-11,12:00:00,REGULAR,4304356,3717443,209.0
1272,1471,A011,R080,01-00-02,05-03-11,16:00:00,REGULAR,4304626,3717615,270.0
1273,1472,A011,R080,01-00-02,05-03-11,20:00:00,REGULAR,4305340,3717820,714.0
1274,1473,A011,R080,01-00-02,05-04-11,00:00:00,REGULAR,4305534,3717880,194.0
1275,1474,A011,R080,01-00-02,05-04-11,04:00:00,REGULAR,4305562,3717886,28.0
1276,1475,A011,R080,01-00-02,05-04-11,08:00:00,REGULAR,4305599,3718057,37.0
1277,1476,A011,R080,01-00-02,05-04-11,12:00:00,REGULAR,4305835,3718589,236.0
1278,1477,A011,R080,01-00-02,05-04-11,16:00:00,REGULAR,4306100,3718787,265.0
1279,1478,A011,R080,01-00-02,05-04-11,20:00:00,REGULAR,4306857,3719002,757.0
1280,1479,A011,R080,01-00-02,05-05-11,00:00:00,REGULAR,4307064,3719057,207.0
1281,1480,A011,R080,01-00-02,05-05-11,04:00:00,REGULAR,4307106,3719065,42.0
1282,1483,A011,R080,01-00-02,05-05-11,12:00:00,REGULAR,4307385,3719851,279.0
1283,1484,A011,R080,01-00-02,05-05-11,16:00:00,REGULAR,4307669,3720058,284.0
1284,1485,A011,R080,01-00-02,05-05-11,20:00:00,REGULAR,4308304,3720293,635.0
1285,1486,A011,R080,01-00-02,05-06-11,00:00:00,REGULAR,4308501,3720350,197.0
1286,1487,A011,R080,01-00-02,05-06-11,04:00:00,REGULAR,4308532,3720355,31.0
1287,1488,A011,R080,01-00-02,05-06-11,08:00:00,REGULAR,4308571,3720501,39.0
1288,1489,A011,R080,01-00-02,05-06-11,12:00:00,REGULAR,4308798,3720977,227.0
1289,1490,A011,R080,01-00-02,05-06-11,16:00:00,REGULAR,4309065,3721165,267.0
1290,1491,A011,R080,01-00-02,05-06-11,20:00:00,REGULAR,4309713,3721365,648.0
1291,1492,A011,R080,01-00-03,05-01-11,00:00:00,REGULAR,5082712,4796020,1.0
1292,1493,A011,R080,01-00-03,05-01-11,04:00:00,REGULAR,5082752,4796052,40.0
1293,1494,A011,R080,01-00-03,05-01-11,08:00:00,REGULAR,5082776,4796080,24.0
1294,1495,A011,R080,01-00-03,05-01-11,12:00:00,REGULAR,5082890,4796166,114.0
1295,1500,A011,R080,01-00-03,05-01-11,20:00:00,REGULAR,5083207,4796509,317.0
1296,1502,A011,R080,01-00-03,05-02-11,04:00:00,REGULAR,5083304,4796594,97.0
1297,1503,A011,R080,01-00-03,05-02-11,08:00:00,REGULAR,5083333,4796728,29.0
1298,1504,A011,R080,01-00-03,05-02-11,12:00:00,REGULAR,5083483,4797279,150.0
1299,1505,A011,R080,01-00-03,05-02-11,16:00:00,REGULAR,5083674,4797521,191.0
1300,1506,A011,R080,01-00-03,05-02-11,20:00:00,REGULAR,5084289,4797845,615.0
1301,1507,A011,R080,01-00-03,05-03-11,00:00:00,REGULAR,5084435,4797943,146.0
1302,1508,A011,R080,01-00-03,05-03-11,04:00:00,REGULAR,5084453,4797953,18.0
1303,1509,A011,R080,01-00-03,05-03-11,08:00:00,REGULAR,5084491,4798092,38.0
1304,1510,A011,R080,01-00-03,05-03-11,12:00:00,REGULAR,5084654,4798646,163.0
1305,1511,A011,R080,01-00-03,05-03-11,16:00:00,REGULAR,5084863,4798914,209.0
1306,1512,A011,R080,01-00-03,05-03-11,20:00:00,REGULAR,5085486,4799309,623.0
1307,1513,A011,R080,01-00-03,05-04-11,00:00:00,REGULAR,5085651,4799421,165.0
1308,1514,A011,R080,01-00-03,05-04-11,04:00:00,REGULAR,5085684,4799438,33.0
1309,1515,A011,R080,01-00-03,05-04-11,08:00:00,REGULAR,5085716,4799562,32.0
1310,1516,A011,R080,01-00-03,05-04-11,12:00:00,REGULAR,5085924,4800147,208.0
1311,1517,A011,R080,01-00-03,05-04-11,16:00:00,REGULAR,5086173,4800394,249.0
1312,1518,A011,R080,01-00-03,05-04-11,20:00:00,REGULAR,5086890,4800778,717.0
1313,1519,A011,R080,01-00-03,05-05-11,00:00:00,REGULAR,5087060,4800898,170.0
1314,1520,A011,R080,01-00-03,05-05-11,04:00:00,REGULAR,5087086,4800908,26.0
1315,1523,A011,R080,01-00-03,05-05-11,12:00:00,REGULAR,5087337,4801586,251.0
1316,1524,A011,R080,01-00-03,05-05-11,16:00:00,REGULAR,5087554,4801867,217.0
1317,1525,A011,R080,01-00-03,05-05-11,20:00:00,REGULAR,5088207,4802258,653.0
1318,1526,A011,R080,01-00-03,05-06-11,00:00:00,REGULAR,5088398,4802392,191.0
1319,1527,A011,R080,01-00-03,05-06-11,04:00:00,REGULAR,5088424,4802409,26.0
1320,1528,A011,R080,01-00-03,05-06-11,08:00:00,REGULAR,5088459,4802528,35.0
1321,1529,A011,R080,01-00-03,05-06-11,12:00:00,REGULAR,5088654,4803027,195.0
1322,1530,A011,R080,01-00-03,05-06-11,16:00:00,REGULAR,5088863,4803307,209.0
1323,1531,A011,R080,01-00-03,05-06-11,20:00:00,REGULAR,5089486,4803700,623.0
1324,1532,A011,R080,01-00-04,05-01-11,00:00:00,REGULAR,7207405,7286006,1.0
1325,1533,A011,R080,01-00-04,05-01-11,04:00:00,REGULAR,7207477,7286057,72.0
1326,1534,A011,R080,01-00-04,05-01-11,08:00:00,REGULAR,7207524,7286100,47.0
1327,1535,A011,R080,01-00-04,05-01-11,12:00:00,REGULAR,7207673,7286305,149.0
1328,1536,A011,R080,01-00-04,05-01-11,16:00:00,REGULAR,7207874,7286620,201.0
1329,1541,A011,R080,01-00-04,05-02-11,04:00:00,REGULAR,7208307,7287080,433.0
1330,1542,A011,R080,01-00-04,05-02-11,08:00:00,REGULAR,7208366,7287262,59.0
1331,1543,A011,R080,01-00-04,05-02-11,12:00:00,REGULAR,7208592,7288070,226.0
1332,1544,A011,R080,01-00-04,05-02-11,16:00:00,REGULAR,7208893,7288470,301.0
1333,1545,A011,R080,01-00-04,05-02-11,20:00:00,REGULAR,7209728,7288858,835.0
1334,1546,A011,R080,01-00-04,05-03-11,00:00:00,REGULAR,7209962,7289043,234.0
1335,1547,A011,R080,01-00-04,05-03-11,04:00:00,REGULAR,7210011,7289059,49.0
1336,1548,A011,R080,01-00-04,05-03-11,08:00:00,REGULAR,7210077,7289259,66.0
1337,1549,A011,R080,01-00-04,05-03-11,12:00:00,REGULAR,7210309,7290062,232.0
1338,1550,A011,R080,01-00-04,05-03-11,16:00:00,REGULAR,7210659,7290472,350.0
1339,1551,A011,R080,01-00-04,05-03-11,20:00:00,REGULAR,7211529,7290896,870.0
1340,1552,A011,R080,01-00-04,05-04-11,00:00:00,REGULAR,7211779,7291087,250.0
1341,1553,A011,R080,01-00-04,05-04-11,04:00:00,REGULAR,7211827,7291113,48.0
1342,1554,A011,R080,01-00-04,05-04-11,08:00:00,REGULAR,7211883,7291304,56.0
1343,1555,A011,R080,01-00-04,05-04-11,12:00:00,REGULAR,7212112,7292220,229.0
1344,1556,A011,R080,01-00-04,05-04-11,16:00:00,REGULAR,7212512,7292626,400.0
1345,1557,A011,R080,01-00-04,05-04-11,20:00:00,REGULAR,7213429,7293105,917.0
1346,1558,A011,R080,01-00-04,05-05-11,00:00:00,REGULAR,7213717,7293311,288.0
1347,1559,A011,R080,01-00-04,05-05-11,04:00:00,REGULAR,7213769,7293332,52.0
1348,1560,A011,R080,01-00-04,05-05-11,08:00:00,REGULAR,7213831,7293529,62.0
1349,1561,A011,R080,01-00-04,05-05-11,12:00:00,REGULAR,7214067,7294329,236.0
1350,1562,A011,R080,01-00-04,05-05-11,16:00:00,REGULAR,7214423,7294747,356.0
1351,1563,A011,R080,01-00-04,05-05-11,20:00:00,REGULAR,7215257,7295237,834.0
1352,1564,A011,R080,01-00-04,05-06-11,00:00:00,REGULAR,7215509,7295470,252.0
1353,1565,A011,R080,01-00-04,05-06-11,04:00:00,REGULAR,7215571,7295502,62.0
1354,1566,A011,R080,01-00-04,05-06-11,08:00:00,REGULAR,7215613,7295694,42.0
1355,1567,A011,R080,01-00-04,05-06-11,12:00:00,REGULAR,7215831,7296487,218.0
1356,1568,A011,R080,01-00-04,05-06-11,16:00:00,REGULAR,7216202,7296894,371.0
1357,1569,A011,R080,01-00-04,05-06-11,20:00:00,REGULAR,7217039,7297414,837.0
1358,1570,A011,R080,01-00-05,05-01-11,00:00:00,REGULAR,9335520,8245209,1.0
1359,1571,A011,R080,01-00-05,05-01-11,04:00:00,REGULAR,9335608,8245268,88.0
1360,1572,A011,R080,01-00-05,05-01-11,08:00:00,REGULAR,9335645,8245344,37.0
1361,1573,A011,R080,01-00-05,05-01-11,12:00:00,REGULAR,9335772,8245555,127.0
1362,1574,A011,R080,01-00-05,05-01-11,16:00:00,REGULAR,9336023,8245959,251.0
1363,1579,A011,R080,01-00-05,05-02-11,04:00:00,REGULAR,9336580,8246411,557.0
1364,1580,A011,R080,01-00-05,05-02-11,08:00:00,REGULAR,9336640,8246677,60.0
1365,1581,A011,R080,01-00-05,05-02-11,12:00:00,REGULAR,9336827,8247507,187.0
1366,1582,A011,R080,01-00-05,05-02-11,16:00:00,REGULAR,9337229,8247866,402.0
1367,1583,A011,R080,01-00-05,05-02-11,20:00:00,REGULAR,9338379,8248187,1150.0
1368,1584,A011,R080,01-00-05,05-03-11,00:00:00,REGULAR,9338707,8248337,328.0
1369,1585,A011,R080,01-00-05,05-03-11,04:00:00,REGULAR,9338766,8248360,59.0
1370,1586,A011,R080,01-00-05,05-03-11,08:00:00,REGULAR,9338834,8248641,68.0
1371,1587,A011,R080,01-00-05,05-03-11,12:00:00,REGULAR,9339053,8249636,219.0
1372,1588,A011,R080,01-00-05,05-03-11,16:00:00,REGULAR,9339495,8250020,442.0
1373,1589,A011,R080,01-00-05,05-03-11,20:00:00,REGULAR,9340587,8250355,1092.0
1374,1590,A011,R080,01-00-05,05-04-11,00:00:00,REGULAR,9340927,8250523,340.0
1375,1591,A011,R080,01-00-05,05-04-11,04:00:00,REGULAR,9340998,8250542,71.0
1376,1592,A011,R080,01-00-05,05-04-11,08:00:00,REGULAR,9341061,8250812,63.0
1377,1593,A011,R080,01-00-05,05-04-11,12:00:00,REGULAR,9341306,8251802,245.0
1378,1594,A011,R080,01-00-05,05-04-11,16:00:00,REGULAR,9341783,8252188,477.0
1379,1595,A011,R080,01-00-05,05-04-11,20:00:00,REGULAR,9342975,8252521,1192.0
1380,1596,A011,R080,01-00-05,05-05-11,00:00:00,REGULAR,9343338,8252681,363.0
1381,1597,A011,R080,01-00-05,05-05-11,04:00:00,REGULAR,9343412,8252711,74.0
1382,1598,A011,R080,01-00-05,05-05-11,08:00:00,REGULAR,9343470,8253001,58.0
1383,1599,A011,R080,01-00-05,05-05-11,12:00:00,REGULAR,9343698,8253965,228.0
1384,1600,A011,R080,01-00-05,05-05-11,16:00:00,REGULAR,9344178,8254456,480.0
1385,1601,A011,R080,01-00-05,05-05-11,20:00:00,REGULAR,9345319,8254858,1141.0
1386,1602,A011,R080,01-00-05,05-06-11,00:00:00,REGULAR,9345725,8255101,406.0
1387,1603,A011,R080,01-00-05,05-06-11,04:00:00,REGULAR,9345816,8255136,91.0
1388,1604,A011,R080,01-00-05,05-06-11,08:00:00,REGULAR,9345876,8255408,60.0
1389,1605,A011,R080,01-00-05,05-06-11,12:00:00,REGULAR,9346082,8256378,206.0
1390,1606,A011,R080,01-00-05,05-06-11,16:00:00,REGULAR,9346557,8256859,475.0
1391,1607,A011,R080,01-00-05,05-06-11,20:00:00,REGULAR,9347616,8257314,1059.0
1392,1608,A013,R081,01-00-00,05-01-11,00:00:00,REGULAR,4453010,24453540,1.0
1393,1610,A013,R081,01-00-00,05-01-11,04:00:00,REGULAR,4453054,24453642,44.0
1394,1611,A013,R081,01-00-00,05-01-11,08:00:00,REGULAR,4453066,24453720,12.0
1395,1612,A013,R081,01-00-00,05-01-11,12:00:00,REGULAR,4453086,24454173,20.0
1396,1613,A013,R081,01-00-00,05-01-11,16:00:00,REGULAR,4453145,24454983,59.0
1397,1614,A013,R081,01-00-00,05-01-11,20:00:00,REGULAR,4453254,24455786,109.0
1398,1615,A013,R081,01-00-00,05-02-11,00:00:00,REGULAR,4453323,24456101,69.0
1399,1616,A013,R081,01-00-00,05-02-11,04:00:00,REGULAR,4453344,24456143,21.0
1400,1617,A013,R081,01-00-00,05-02-11,08:00:00,REGULAR,4453362,24456688,18.0
1401,1618,A013,R081,01-00-00,05-02-11,12:00:00,REGULAR,4453392,24458273,30.0
1402,1619,A013,R081,01-00-00,05-02-11,16:00:00,REGULAR,4453477,24459341,85.0
