,C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn,ENTRIESn_hourly
1429,A011,R080,01-00-01,05-03-11,16:00:00,REGULAR,7188752,5193994,338.0
1430,A011,R080,01-00-01,05-03-11,20:00:00,REGULAR,7189665,5194165,913.0
1431,A011,R080,01-00-01,05-04-11,00:00:00,REGULAR,7189967,5194231,302.0
1432,A011,R080,01-00-01,05-04-11,04:00:00,REGULAR,7190022,5194241,55.0
1433,A011,R080,01-00-01,05-04-11,08:00:00,REGULAR,7190100,5194448,78.0
1434,A011,R080,01-00-01,05-04-11,12:00:00,REGULAR,7190425,5195118,325.0
1435,A011,R080,01-00-01,05-04-11,16:00:00,REGULAR,7190830,5195327,405.0
1436,A011,R080,01-00-01,05-04-11,20:00:00,REGULAR,7191763,5195498,933.0
1437,A011,R080,01-00-01,05-05-11,00:00:00,REGULAR,7192067,5195532,304.0
1438,A011,R080,01-00-01,05-05-11,04:00:00,REGULAR,7192124,5195539,57.0
1441,A011,R080,01-00-01,05-05-11,12:00:00,REGULAR,7192536,5196421,412.0
1442,A011,R080,01-00-01,05-05-11,16:00:00,REGULAR,7192931,5196594,395.0
1443,A011,R080,01-00-01,05-05-11,20:00:00,REGULAR,7193815,5196787,884.0
1444,A011,R080,01-00-01,05-06-11,00:00:00,REGULAR,7194149,5196842,334.0
1445,A011,R080,01-00-01,05-06-11,04:00:00,REGULAR,7194211,5196857,62.0
1446,A011,R080,01-00-01,05-06-11,08:00:00,REGULAR,7194267,5197043,56.0
1447,A011,R080,01-00-01,05-06-11,12:00:00,REGULAR,7194551,5197702,284.0
1448,A011,R080,01-00-01,05-06-11,16:00:00,REGULAR,7194938,5197907,387.0
1449,A011,R080,01-00-01,05-06-11,20:00:00,REGULAR,7195819,5198062,881.0
1450,A011,R080,01-00-02,05-01-11,00:00:00,REGULAR,4302058,3715176,0.0
1451,A011,R080,01-00-02,05-01-11,04:00:00,REGULAR,4302113,3715190,55.0
1452,A011,R080,01-00-02,05-01-11,08:00:00,REGULAR,4302136,3715223,23.0
1453,A011,R080,01-00-02,05-01-11,12:00:00,REGULAR,4302285,3715329,149.0
1460,A011,R080,01-00-02,05-01-11,20:00:00,REGULAR,4302672,3715601,387.0
1461,A011,R080,01-00-02,05-02-11,00:00:00,REGULAR,4302774,3715644,102.0
1462,A011,R080,01-00-02,05-02-11,04:00:00,REGULAR,4302798,3715644,24.0
1463,A011,R080,01-00-02,05-02-11,08:00:00,REGULAR,4302839,3715811,41.0
1464,A011,R080,01-00-02,05-02-11,12:00:00,REGULAR,4303039,3716338,200.0
1465,A011,R080,01-00-02,05-02-11,16:00:00,REGULAR,4303256,3716487,217.0
1466,A011,R080,01-00-02,05-02-11,20:00:00,REGULAR,4303904,3716664,648.0
1467,A011,R080,01-00-02,05-03-11,00:00:00,REGULAR,4304078,3716703,174.0
1468,A011,R080,01-00-02,05-03-11,04:00:00,REGULAR,4304103,3716711,25.0
1469,A011,R080,01-00-02,05-03-11,08:00:00,REGULAR,4304147,3716896,44.0
1470,A011,R080,01-00-02,05-03-11,12:00:00,REGULAR,4304356,3717443,209.0
1471,A011,R080,01-00-02,05-03-11,16:00:00,REGULAR,4304626,3717615,270.0
1472,A011,R080,01-00-02,05-03-11,20:00:00,REGULAR,4305340,3717820,714.0
1473,A011,R080,01-00-02,05-04-11,00:00:00,REGULAR,4305534,3717880,194.0
1474,A011,R080,01-00-02,05-04-11,04:00:00,REGULAR,4305562,3717886,28.0
1475,A011,R080,01-00-02,05-04-11,08:00:00,REGULAR,4305599,3718057,37.0
1476,A011,R080,01-00-02,05-04-11,12:00:00,REGULAR,4305835,3718589,236.0
1477,A011,R080,01-00-02,05-04-11,16:00:00,REGULAR,4306100,3718787,265.0
1478,A011,R080,01-00-02,05-04-11,20:00:00,REGULAR,4306857,3719002,757.0
1479,A011,R080,01-00-02,05-05-11,00:00:00,REGULAR,4307064,3719057,207.0
1480,A011,R080,01-00-02,05-05-11,04:00:00,REGULAR,4307106,3719065,42.0
1483,A011,R080,01-00-02,05-05-11,12:00:00,REGULAR,4307385,3719851,279.0
1484,A011,R080,01-00-02,05-05-11,16:00:00,REGULAR,4307669,3720058,284.0
1485,A011,R080,01-00-02,05-05-11,20:00:00,REGULAR,4308304,3720293,635.0
1486,A011,R080,01-00-02,05-06-11,00:00:00,REGULAR,4308501,3720350,197.0
1487,A011,R080,01-00-02,05-06-11,04:00:00,REGULAR,4308532,3720355,31.0
1488,A011,R080,01-00-02,05-06-11,08:00:00,REGULAR,4308571,3720501,39.0
1489,A011,R080,01-00-02,05-06-11,12:00:00,REGULAR,4308798,3720977,227.0
1490,A011,R080,01-00-02,05-06-11,16:00:00,REGULAR,4309065,3721165,267.0
1491,A011,R080,01-00-02,05-06-11,20:00:00,REGULAR,4309713,3721365,648.0
1492,A011,R080,01-00-03,05-01-11,00:00:00,REGULAR,5082712,4796020,0.0
1493,A011,R080,01-00-03,05-01-11,04:00:00,REGULAR,5082752,4796052,40.0
1494,A011,R080,01-00-03,05-01-11,08:00:00,REGULAR,5082776,4796080,24.0
1495,A011,R080,01-00-03,05-01-11,12:00:00,REGULAR,5082890,4796166,114.0
1500,A011,R080,01-00-03,05-01-11,20:00:00,REGULAR,5083207,4796509,317.0
1502,A011,R080,01-00-03,05-02-11,04:00:00,REGULAR,5083304,4796594,97.0
1503,A011,R080,01-00-03,05-02-11,08:00:00,REGULAR,5083333,4796728,29.0
1504,A011,R080,01-00-03,05-02-11,12:00:00,REGULAR,5083483,4797279,150.0
1505,A011,R080,01-00-03,05-02-11,16:00:00,REGULAR,5083674,4797521,191.0
1506,A011,R080,01-00-03,05-02-11,20:00:00,REGULAR,5084289,4797845,615.0
1507,A011,R080,01-00-03,05-03-11,00:00:00,REGULAR,5084435,4797943,146.0
1508,A011,R080,01-00-03,05-03-11,04:00:00,REGULAR,5084453,4797953,18.0
1509,A011,R080,01-00-03,05-03-11,08:00:00,REGULAR,5084491,4798092,38.0
1510,A011,R080,01-00-03,05-03-11,12:00:00,REGULAR,5084654,4798646,163.0
1511,A011,R080,01-00-03,05-03-11,16:00:00,REGULAR,5084863,4798914,209.0
1512,A011,R080,01-00-03,05-03-11,20:00:00,REGULAR,5085486,4799309,623.0
1513,A011,R080,01-00-03,05-04-11,00:00:00,REGULAR,5085651,4799421,165.0
1514,A011,R080,01-00-03,05-04-11,04:00:00,REGULAR,5085684,4799438,33.0
1515,A011,R080,01-00-03,05-04-11,08:00:00,REGULAR,5085716,4799562,32.0
1516,A011,R080,01-00-03,05-04-11,12:00:00,REGULAR,5085924,4800147,208.0
1517,A011,R080,01-00-03,05-04-11,16:00:00,REGULAR,5086173,4800394,249.0
1518,A011,R080,01-00-03,05-04-11,20:00:00,REGULAR,5086890,4800778,717.0
1519,A011,R080,01-00-03,05-05-11,00:00:00,REGULAR,5087060,4800898,170.0
1520,A011,R080,01-00-03,05-05-11,04:00:00,REGULAR,5087086,4800908,26.0
1523,A011,R080,01-00-03,05-05-11,12:00:00,REGULAR,5087337,4801586,251.0
1524,A011,R080,01-00-03,05-05-11,16:00:00,REGULAR,5087554,4801867,217.0
1525,A011,R080,01-00-03,05-05-11,20:00:00,REGULAR,5088207,4802258,653.0
1526,A011,R080,01-00-03,05-06-11,00:00:00,REGULAR,5088398,4802392,191.0
1527,A011,R080,01-00-03,05-06-11,04:00:00,REGULAR,5088424,4802409,26.0
1528,A011,R080,01-00-03,05-06-11,08:00:00,REGULAR,5088459,4802528,35.0
1529,A011,R080,01-00-03,05-06-11,12:00:00,REGULAR,5088654,4803027,195.0
1530,A011,R080,01-00-03,05-06-11,16:00:00,REGULAR,5088863,4803307,209.0
1531,A011,R080,01-00-03,05-06-11,20:00:00,REGULAR,5089486,4803700,623.0
1532,A011,R080,01-00-04,05-01-11,00:00:00,REGULAR,7207405,7286006,0.0
1533,A011,R080,01-00-04,05-01-11,04:00:00,REGULAR,7207477,7286057,72.0
1534,A011,R080,01-00-04,05-01-11,08:00:00,REGULAR,7207524,7286100,47.0
1535,A011,R080,01-00-04,05-01-11,12:00:00,REGULAR,7207673,7286305,149.0
1536,A011,R080,01-00-04,05-01-11,16:00:00,REGULAR,7207874,7286620,201.0
1541,A011,R080,01-00-04,05-02-11,04:00:00,REGULAR,7208307,7287080,433.0
1542,A011,R080,01-00-04,05-02-11,08:00:00,REGULAR,7208366,7287262,59.0
1543,A011,R080,01-00-04,05-02-11,12:00:00,REGULAR,7208592,7288070,226.0
1544,A011,R080,01-00-04,05-02-11,16:00:00,REGULAR,7208893,7288470,301.0
1545,A011,R080,01-00-04,05-02-11,20:00:00,REGULAR,7209728,7288858,835.0
1546,A011,R080,01-00-04,05-03-11,00:00:00,REGULAR,7209962,7289043,234.0
1547,A011,R080,01-00-04,05-03-11,04:00:00,REGULAR,7210011,7289059,49.0
1548,A011,R080,01-00-04,05-03-11,08:00:00,REGULAR,7210077,7289259,66.0
1549,A011,R080,01-00-04,05-03-11,12:00:00,REGULAR,7210309,7290062,232.0
1550,A011,R080,01-00-04,05-03-11,16:00:00,REGULAR,7210659,7290472,350.0
1551,A011,R080,01-00-04,05-03-11,20:00:00,REGULAR,7211529,7290896,870.0
1552,A011,R080,01-00-04,05-04-11,00:00:00,REGULAR,7211779,7291087,250.0
1553,A011,R080,01-00-04,05-04-11,04:00:00,REGULAR,7211827,7291113,48.0
1554,A011,R080,01-00-04,05-04-11,08:00:00,REGULAR,7211883,7291304,56.0
1555,A011,R080,01-00-04,05-04-11,12:00:00,REGULAR,7212112,7292220,229.0
1556,A011,R080,01-00-04,05-04-11,16:00:00,REGULAR,7212512,7292626,400.0
1557,A011,R080,01-00-04,05-04-11,20:00:00,REGULAR,7213429,7293105,917.0
1558,A011,R080,01-00-04,05-05-11,00:00:00,REGULAR,7213717,7293311,288.0
1559,A011,R080,01-00-04,05-05-11,04:00:00,REGULAR,7213769,7293332,52.0
1560,A011,R080,01-00-04,05-05-11,08:00:00,REGULAR,7213831,7293529,62.0
1561,A011,R080,01-00-04,05-05-11,12:00:00,REGULAR,7214067,7294329,236.0
1562,A011,R080,01-00-04,05-05-11,16:00:00,REGULAR,7214423,7294747,356.0
1563,A011,R080,01-00-04,05-05-11,20:00:00,REGULAR,7215257,7295237,834.0
1564,A011,R080,01-00-04,05-06-11,00:00:00,REGULAR,7215509,7295470,252.0
1565,A011,R080,01-00-04,05-06-11,04:00:00,REGULAR,7215571,7295502,62.0
1566,A011,R080,01-00-04,05-06-11,08:00:00,REGULAR,7215613,7295694,42.0
1567,A011,R080,01-00-04,05-06-11,12:00:00,REGULAR,7215831,7296487,218.0
1568,A011,R080,01-00-04,05-06-11,16:00:00,REGULAR,7216202,7296894,371.0
1569,A011,R080,01-00-04,05-06-11,20:00:00,REGULAR,7217039,7297414,837.0
1570,A011,R080,01-00-05,05-01-11,00:00:00,REGULAR,9335520,8245209,0.0
1571,A011,R080,01-00-05,05-01-11,04:00:00,REGULAR,9335608,8245268,88.0
1572,A011,R080,01-00-05,05-01-11,08:00:00,REGULAR,9335645,8245344,37.0
1573,A011,R080,01-00-05,05-01-11,12:00:00,REGULAR,9335772,8245555,127.0
1574,A011,R080,01-00-05,05-01-11,16:00:00,REGULAR,9336023,8245959,251.0
1579,A011,R080,01-00-05,05-02-11,04:00:00,REGULAR,9336580,8246411,557.0
1580,A011,R080,01-00-05,05-02-11,08:00:00,REGULAR,9336640,8246677,60.0
1581,A011,R080,01-00-05,05-02-11,12:00:00,REGULAR,9336827,8247507,187.0
1582,A011,R080,01-00-05,05-02-11,16:00:00,REGULAR,9337229,8247866,402.0
1583,A011,R080,01-00-05,05-02-11,20:00:00,REGULAR,9338379,8248187,1150.0
1584,A011,R080,01-00-05,05-03-11,00:00:00,REGULAR,9338707,8248337,328.0
1585,A011,R080,01-00-05,05-03-11,04:00:00,REGULAR,9338766,8248360,59.0
1586,A011,R080,01-00-05,05-03-11,08:00:00,REGULAR,9338834,8248641,68.0
1587,A011,R080,01-00-05,05-03-11,12:00:00,REGULAR,9339053,8249636,219.0
1588,A011,R080,01-00-05,05-03-11,16:00:00,REGULAR,9339495,8250020,442.0
1589,A011,R080,01-00-05,05-03-11,20:00:00,REGULAR,9340587,8250355,1092.0
1590,A011,R080,01-00-05,05-04-11,00:00:00,REGULAR,9340927,8250523,340.0
1591,A011,R080,01-00-05,05-04-11,04:00:00,REGULAR,9340998,8250542,71.0
1592,A011,R080,01-00-05,05-04-11,08:00:00,REGULAR,9341061,8250812,63.0
1593,A011,R080,01-00-05,05-04-11,12:00:00,REGULAR,9341306,8251802,245.0
1594,A011,R080,01-00-05,05-04-11,16:00:00,REGULAR,9341783,8252188,477.0
1595,A011,R080,01-00-05,05-04-11,20:00:00,REGULAR,9342975,8252521,1192.0
1596,A011,R080,01-00-05,05-05-11,00:00:00,REGULAR,9343338,8252681,363.0
1597,A011,R080,01-00-05,05-05-11,04:00:00,REGULAR,9343412,8252711,74.0
1598,A011,R080,01-00-05,05-05-11,08:00:00,REGULAR,9343470,8253001,58.0
1599,A011,R080,01-00-05,05-05-11,12:00:00,REGULAR,9343698,8253965,228.0
1600,A011,R080,01-00-05,05-05-11,16:00:00,REGULAR,9344178,8254456,480.0
1601,A011,R080,01-00-05,05-05-11,20:00:00,REGULAR,9345319,8254858,1141.0
1602,A011,R080,01-00-05,05-06-11,00:00:00,REGULAR,9345725,8255101,406.0
1603,A011,R080,01-00-05,05-06-11,04:00:00,REGULAR,9345816,8255136,91.0
1604,A011,R080,01-00-05,05-06-11,08:00:00,REGULAR,9345876,8255408,60.0
1605,A011,R080,01-00-05,05-06-11,12:00:00,REGULAR,9346082,8256378,206.0
1606,A011,R080,01-00-05,05-06-11,16:00:00,REGULAR,9346557,8256859,475.0
1607,A011,R080,01-00-05,05-06-11,20:00:00,REGULAR,9347616,8257314,1059.0
1608,A013,R081,01-00-00,05-01-11,00:00:00,REGULAR,4453010,24453540,0.0
1610,A013,R081,01-00-00,05-01-11,04:00:00,REGULAR,4453054,24453642,44.0
1611,A013,R081,01-00-00,05-01-11,08:00:00,REGULAR,4453066,24453720,12.0
1612,A013,R081,01-00-00,05-01-11,12:00:00,REGULAR,4453086,24454173,20.0
1613,A013,R081,01-00-00,05-01-11,16:00:00,REGULAR,4453145,24454983,59.0
1614,A013,R081,01-00-00,05-01-11,20:00:00,REGULAR,4453254,24455786,109.0
1615,A013,R081,01-00-00,05-02-11,00:00:00,REGULAR,4453323,24456101,69.0
1616,A013,R081,01-00-00,05-02-11,04:00:00,REGULAR,4453344,24456143,21.0
1617,A013,R081,01-00-00,05-02-11,08:00:00,REGULAR,4453362,24456688,18.0
1618,A013,R081,01-00-00,05-02-11,12:00:00,REGULAR,4453392,24458273,30.0
1619,A013,R081,01-00-00,05-02-11,16:00:00,REGULAR,4453477,24459341,85.0
1620,A013,R081,01-00-00,05-02-11,20:00:00,REGULAR,4453813,24460524,336.0
1621,A013,R081,01-00-00,05-03-11,00:00:00,REGULAR,4453993,24460916,180.0
1622,A013,R081,01-00-00,05-03-11,04:00:00,REGULAR,4454027,24460945,34.0
1623,A013,R081,01-00-00,05-03-11,08:00:00,REGULAR,4454042,24461487,15.0
1624,A013,R081,01-00-00,05-03-11,12:00:00,REGULAR,4454077,24463094,35.0
1625,A013,R081,01-00-00,05-03-11,16:00:00,REGULAR,4454177,24464220,100.0
1626,A013,R081,01-00-00,05-03-11,20:00:00,REGULAR,4454485,24465659,308.0
1627,A013,R081,01-00-00,05-04-11,00:00:00,REGULAR,4454650,24466106,165.0
1628,A013,R081,01-00-00,05-04-11,04:00:00,REGULAR,4454681,24466145,31.0
1631,A013,R081,01-00-00,05-04-11,12:00:00,REGULAR,4454731,24468377,50.0
1632,A013,R081,01-00-00,05-04-11,16:00:00,REGULAR,4454840,24469517,109.0
1633,A013,R081,01-00-00,05-04-11,20:00:00,REGULAR,4455217,24470786,377.0
1634,A013,R081,01-00-00,05-05-11,00:00:00,REGULAR,4455355,24471237,138.0
1635,A013,R081,01-00-00,05-05-11,04:00:00,REGULAR,4455389,24471285,34.0
1636,A013,R081,01-00-00,05-05-11,08:00:00,REGULAR,4455405,24471785,16.0
1637,A013,R081,01-00-00,05-05-11,12:00:00,REGULAR,4455445,24473475,40.0
1638,A013,R081,01-00-00,05-05-11,16:00:00,REGULAR,4455557,24474637,112.0
1639,A013,R081,01-00-00,05-05-11,20:00:00,REGULAR,4455851,24476270,294.0
1640,A013,R081,01-00-00,05-06-11,00:00:00,REGULAR,4456044,24476878,193.0
1641,A013,R081,01-00-00,05-06-11,04:00:00,REGULAR,4456088,24476945,44.0
1642,A013,R081,01-00-00,05-06-11,08:00:00,REGULAR,4456107,24477428,19.0
1643,A013,R081,01-00-00,05-06-11,12:00:00,REGULAR,4456142,24479033,35.0
1644,A013,R081,01-00-00,05-06-11,16:00:00,REGULAR,4456235,24480171,93.0
1645,A013,R081,01-00-00,05-06-11,20:00:00,REGULAR,4456520,24481769,285.0
1646,A013,R081,01-03-00,05-01-11,00:00:00,REGULAR,932059,1135174,0.0
1647,A013,R081,01-03-00,05-01-11,04:00:00,REGULAR,932158,1135216,99.0
1648,A013,R081,01-03-00,05-01-11,08:00:00,REGULAR,932181,1135235,23.0
1649,A013,R081,01-03-00,05-01-11,12:00:00,REGULAR,932245,1135403,64.0
1650,A013,R081,01-03-00,05-01-11,16:00:00,REGULAR,932419,1135658,174.0
1651,A013,R081,01-03-00,05-01-11,20:00:00,REGULAR,932657,1135886,238.0
1652,A013,R081,01-03-00,05-02-11,00:00:00,REGULAR,932836,1136004,179.0
1653,A013,R081,01-03-00,05-02-11,04:00:00,REGULAR,932879,1136014,43.0
1654,A013,R081,01-03-00,05-02-11,08:00:00,REGULAR,932900,1136213,21.0
1655,A013,R081,01-03-00,05-02-11,12:00:00,REGULAR,933012,1136872,112.0
1656,A013,R081,01-03-00,05-02-11,16:00:00,REGULAR,933235,1137187,223.0
1657,A013,R081,01-03-00,05-02-11,20:00:00,REGULAR,933912,1137530,677.0
1658,A013,R081,01-03-00,05-03-11,00:00:00,REGULAR,934199,1137673,287.0
1659,A013,R081,01-03-00,05-03-11,04:00:00,REGULAR,934250,1137681,51.0
1660,A013,R081,01-03-00,05-03-11,08:00:00,REGULAR,934282,1137845,32.0
1661,A013,R081,01-03-00,05-03-11,12:00:00,REGULAR,934388,1138528,106.0
1662,A013,R081,01-03-00,05-03-11,16:00:00,REGULAR,934601,1138833,213.0
1663,A013,R081,01-03-00,05-03-11,20:00:00,REGULAR,935323,1139266,722.0
1664,A013,R081,01-03-00,05-04-11,00:00:00,REGULAR,935674,1139413,351.0
1665,A013,R081,01-03-00,05-04-11,04:00:00,REGULAR,935726,1139419,52.0
1668,A013,R081,01-03-00,05-04-11,12:00:00,REGULAR,935871,1140343,145.0
1669,A013,R081,01-03-00,05-04-11,16:00:00,REGULAR,936136,1140691,265.0
1670,A013,R081,01-03-00,05-04-11,20:00:00,REGULAR,936856,1141102,720.0
1671,A013,R081,01-03-00,05-05-11,00:00:00,REGULAR,937146,1141224,290.0
1672,A013,R081,01-03-00,05-05-11,04:00:00,REGULAR,937207,1141243,61.0
1673,A013,R081,01-03-00,05-05-11,08:00:00,REGULAR,937226,1141427,19.0
1674,A013,R081,01-03-00,05-05-11,12:00:00,REGULAR,937336,1142096,110.0
1675,A013,R081,01-03-00,05-05-11,16:00:00,REGULAR,937557,1142431,221.0
1676,A013,R081,01-03-00,05-05-11,20:00:00,REGULAR,938228,1142917,671.0
1677,A013,R081,01-03-00,05-06-11,00:00:00,REGULAR,938596,1143102,368.0
1678,A013,R081,01-03-00,05-06-11,04:00:00,REGULAR,938675,1143120,79.0
1679,A013,R081,01-03-00,05-06-11,08:00:00,REGULAR,938711,1143274,36.0
1680,A013,R081,01-03-00,05-06-11,12:00:00,REGULAR,938808,1143889,97.0
1681,A013,R081,01-03-00,05-06-11,16:00:00,REGULAR,939056,1144250,248.0
1682,A013,R081,01-03-00,05-06-11,20:00:00,REGULAR,939682,1144784,626.0
1683,A013,R081,01-03-01,05-01-11,00:00:00,REGULAR,1426977,790574,0.0
1684,A013,R081,01-03-01,05-01-11,04:00:00,REGULAR,1427099,790583,122.0
1685,A013,R081,01-03-01,05-01-11,08:00:00,REGULAR,1427116,790591,17.0
1686,A013,R081,01-03-01,05-01-11,12:00:00,REGULAR,1427237,790667,121.0
1687,A013,R081,01-03-01,05-01-11,16:00:00,REGULAR,1427489,790771,252.0
1688,A013,R081,01-03-01,05-01-11,20:00:00,REGULAR,1427844,790898,355.0
1689,A013,R081,01-03-01,05-02-11,00:00:00,REGULAR,1428076,790948,232.0
1690,A013,R081,01-03-01,05-02-11,04:00:00,REGULAR,1428112,790953,36.0
1691,A013,R081,01-03-01,05-02-11,08:00:00,REGULAR,1428137,791069,25.0
1692,A013,R081,01-03-01,05-02-11,12:00:00,REGULAR,1428292,791537,155.0
1693,A013,R081,01-03-01,05-02-11,16:00:00,REGULAR,1428607,791675,315.0
1694,A013,R081,01-03-01,05-02-11,20:00:00,REGULAR,1429440,791873,833.0
1695,A013,R081,01-03-01,05-03-11,00:00:00,REGULAR,1429768,791945,328.0
1696,A013,R081,01-03-01,05-03-11,04:00:00,REGULAR,1429824,791949,56.0
1697,A013,R081,01-03-01,05-03-11,08:00:00,REGULAR,1429853,792076,29.0
1698,A013,R081,01-03-01,05-03-11,12:00:00,REGULAR,1430028,792522,175.0
1699,A013,R081,01-03-01,05-03-11,16:00:00,REGULAR,1430332,792657,304.0
1700,A013,R081,01-03-01,05-03-11,20:00:00,REGULAR,1431190,792899,858.0
1701,A013,R081,01-03-01,05-04-11,00:00:00,REGULAR,1431598,792955,408.0
1702,A013,R081,01-03-01,05-04-11,04:00:00,REGULAR,1431672,792958,74.0
1705,A013,R081,01-03-01,05-04-11,12:00:00,REGULAR,1431855,793576,183.0
1706,A013,R081,01-03-01,05-04-11,16:00:00,REGULAR,1432169,793786,314.0
1707,A013,R081,01-03-01,05-04-11,20:00:00,REGULAR,1433043,793993,874.0
1708,A013,R081,01-03-01,05-05-11,00:00:00,REGULAR,1433416,794054,373.0
1709,A013,R081,01-03-01,05-05-11,04:00:00,REGULAR,1433497,794059,81.0
1710,A013,R081,01-03-01,05-05-11,08:00:00,REGULAR,1433536,794176,39.0
1711,A013,R081,01-03-01,05-05-11,12:00:00,REGULAR,1433698,794609,162.0
1712,A013,R081,01-03-01,05-05-11,16:00:00,REGULAR,1433998,794812,300.0
1713,A013,R081,01-03-01,05-05-11,20:00:00,REGULAR,1434765,795059,767.0
1714,A013,R081,01-03-01,05-06-11,00:00:00,REGULAR,1435229,795118,464.0
1715,A013,R081,01-03-01,05-06-11,04:00:00,REGULAR,1435312,795127,83.0
1716,A013,R081,01-03-01,05-06-11,08:00:00,REGULAR,1435337,795238,25.0
1717,A013,R081,01-03-01,05-06-11,12:00:00,REGULAR,1435475,795639,138.0
1718,A013,R081,01-03-01,05-06-11,16:00:00,REGULAR,1435818,795827,343.0
1719,A013,R081,01-03-01,05-06-11,20:00:00,REGULAR,1436616,796073,798.0
1720,A013,R081,01-03-02,05-01-11,00:00:00,REGULAR,4705909,2197256,0.0
1721,A013,R081,01-03-02,05-01-11,04:00:00,REGULAR,4706035,2197282,126.0
1722,A013,R081,01-03-02,05-01-11,08:00:00,REGULAR,4706065,2197307,30.0
1723,A013,R081,01-03-02,05-01-11,12:00:00,REGULAR,4706171,2197423,106.0
1724,A013,R081,01-03-02,05-01-11,16:00:00,REGULAR,4706410,2197536,239.0
1725,A013,R081,01-03-02,05-01-11,20:00:00,REGULAR,4706795,2197648,385.0
1726,A013,R081,01-03-02,05-02-11,00:00:00,REGULAR,4707054,2197687,259.0
1727,A013,R081,01-03-02,05-02-11,04:00:00,REGULAR,4707105,2197691,51.0
1728,A013,R081,01-03-02,05-02-11,08:00:00,REGULAR,4707153,2197863,48.0
1729,A013,R081,01-03-02,05-02-11,12:00:00,REGULAR,4707371,2198331,218.0
1730,A013,R081,01-03-02,05-02-11,16:00:00,REGULAR,4707769,2198508,398.0
1731,A013,R081,01-03-02,05-02-11,20:00:00,REGULAR,4708898,2198693,1129.0
1732,A013,R081,01-03-02,05-03-11,00:00:00,REGULAR,4709307,2198760,409.0
1733,A013,R081,01-03-02,05-03-11,04:00:00,REGULAR,4709364,2198765,57.0
1734,A013,R081,01-03-02,05-03-11,08:00:00,REGULAR,4709415,2198945,51.0
1735,A013,R081,01-03-02,05-03-11,12:00:00,REGULAR,4709624,2199483,209.0
1736,A013,R081,01-03-02,05-03-11,16:00:00,REGULAR,4710052,2199689,428.0
1737,A013,R081,01-03-02,05-03-11,20:00:00,REGULAR,4711230,2199902,1178.0
1738,A013,R081,01-03-02,05-04-11,00:00:00,REGULAR,4711803,2199993,573.0
1739,A013,R081,01-03-02,05-04-11,04:00:00,REGULAR,4711876,2200003,73.0
1740,A013,R081,01-03-02,05-04-11,08:00:00,REGULAR,4711940,2200178,64.0
1741,A013,R081,01-03-02,05-04-11,12:00:00,REGULAR,4712193,2200756,253.0
1742,A013,R081,01-03-02,05-04-11,16:00:00,REGULAR,4712651,2201004,458.0
1743,A013,R081,01-03-02,05-04-11,20:00:00,REGULAR,4713889,2201222,1238.0
1744,A013,R081,01-03-02,05-05-11,00:00:00,REGULAR,4714430,2201290,541.0
1745,A013,R081,01-03-02,05-05-11,04:00:00,REGULAR,4714494,2201295,64.0
1746,A013,R081,01-03-02,05-05-11,08:00:00,REGULAR,4714570,2201480,76.0
1747,A013,R081,01-03-02,05-05-11,12:00:00,REGULAR,4714825,2202039,255.0
1748,A013,R081,01-03-02,05-05-11,16:00:00,REGULAR,4715300,2202242,475.0
1749,A013,R081,01-03-02,05-05-11,20:00:00,REGULAR,4716445,2202499,1145.0
1750,A013,R081,01-03-02,05-06-11,00:00:00,REGULAR,4717094,2202552,649.0
1751,A013,R081,01-03-02,05-06-11,04:00:00,REGULAR,4717189,2202563,95.0
1752,A013,R081,01-03-02,05-06-11,08:00:00,REGULAR,4717251,2202730,62.0
1753,A013,R081,01-03-02,05-06-11,12:00:00,REGULAR,4717462,2203229,211.0
1756,A013,R081,01-03-02,05-06-11,20:00:00,REGULAR,4719056,2203596,1594.0
1757,A013,R081,01-05-00,05-01-11,00:00:00,REGULAR,935,0,0.0
1758,A013,R081,01-05-00,05-01-11,04:00:00,REGULAR,935,0,0.0
1759,A013,R081,01-05-00,05-01-11,08:00:00,REGULAR,935,0,0.0
1760,A013,R081,01-05-00,05-01-11,12:00:00,REGULAR,935,0,0.0
1761,A013,R081,01-05-00,05-01-11,16:00:00,REGULAR,936,0,1.0
1762,A013,R081,01-05-00,05-01-11,20:00:00,REGULAR,936,0,0.0
1763,A013,R081,01-05-00,05-02-11,00:00:00,REGULAR,936,0,0.0
1764,A013,R081,01-05-00,05-02-11,04:00:00,REGULAR,936,0,0.0
1765,A013,R081,01-05-00,05-02-11,08:00:00,REGULAR,936,0,0.0
1766,A013,R081,01-05-00,05-02-11,12:00:00,REGULAR,936,0,0.0
1767,A013,R081,01-05-00,05-02-11,16:00:00,REGULAR,936,0,0.0
1768,A013,R081,01-05-00,05-02-11,20:00:00,REGULAR,936,0,0.0
1769,A013,R081,01-05-00,05-03-11,00:00:00,REGULAR,936,0,0.0
1770,A013,R081,01-05-00,05-03-11,04:00:00,REGULAR,936,0,0.0
1771,A013,R081,01-05-00,05-03-11,08:00:00,REGULAR,936,0,0.0
1772,A013,R081,01-05-00,05-03-11,12:00:00,REGULAR,936,0,0.0
1773,A013,R081,01-05-00,05-03-11,16:00:00,REGULAR,936,0,0.0
1774,A013,R081,01-05-00,05-03-11,20:00:00,REGULAR,936,0,0.0
