C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A010,R080,00-00-04,05-24-11,12:00:00,REGULAR,001043779,000567899
A010,R080,00-00-04,05-24-11,16:00:00,REGULAR,001044029,000567993
A010,R080,00-00-04,05-24-11,20:00:00,REGULAR,001044617,000568077
A010,R080,00-00-04,05-25-11,00:00:00,REGULAR,001044849,000568098
A010,R080,00-00-04,05-25-11,04:00:00,RECOVR,001044873,000568101
A010,R080,00-00-04,05-25-11,04:00:00,AUD,001044873,000568101
A010,R080,00-00-04,05-25-11,08:00:00,REGULAR,001044889,000568191                   
A010,R080,00-00-04,05-25-11,12:00:00,REGULAR,001045029,000568395
A010,R080,00-00-04,05-25-11,16:00:00,REGULAR,001045294,000568481
A010,R080,00-00-04,05-25-11,20:00:00,REGULAR,001045912,000568555
A010,R080,00-00-04,05-26-11,00:00:00,REGULAR,001046133,000568572
A010,R080,00-00-04,05-26-11,04:00:00,REGULAR,001046153,000568575
A010,R080,00-00-04,05-26-11,04:00:00,RECOVR,001046153,000568575
A010,R080,00-00-04,05-26-11,08:00:00,AUD,001046169,000568659
A010,R080,00-00-04,05-26-11,12:00:00,REGULAR,001046277,000568885                   
A010,R080,00-00-04,05-26-11,16:00:00,REGULAR,001046520,000569016
A010,R080,00-00-04,05-26-11,20:00:00,REGULAR,001047174,000569131
A010,R080,00-00-04,05-27-11,00:00:00,REGULAR,001047428,000569150
A010,R080,00-00-04,05-27-11,04:00:00,RECOVR,001047449,000569152
A010,R080,00-00-04,05-27-11,04:00:00,AUD,001047449,000569152
A010,R080,00-00-04,05-27-11,08:00:00,REGULAR,001047467,000569220
A010,R080,00-00-04,05-27-11,12:00:00,REGULAR,001047579,000569395
A010,R080,00-00-04,05-27-11,16:00:00,REGULAR,001047913,000569479                   
A010,R080,00-00-04,05-27-11,20:00:00,REGULAR,001048365,000569540                                                                                                                                                                                                                                                                                                                                                
A010,R080,00-00-05,05-21-11,00:00:00,REGULAR,007975908,003023193
A010,R080,00-00-05,05-21-11,04:00:00,REGULAR,007975972,003023206
A010,R080,00-00-05,05-21-11,04:00:00,RECOVR,007975972,003023206
A010,R080,00-00-05,05-21-11,08:00:00,AUD,007975996,003023242
A010,R080,00-00-05,05-21-11,12:00:00,REGULAR,007976124,003023356
A010,R080,00-00-05,05-21-11,16:00:00,REGULAR,007976470,003023495
A010,R080,00-00-05,05-21-11,20:00:00,REGULAR,007976907,003023635
A010,R080,00-00-05,05-22-11,00:00:00,REGULAR,007977140,003023662                   
A010,R080,00-00-05,05-22-11,04:00:00,REGULAR,007977198,003023672
A010,R080,00-00-05,05-22-11,08:00:00,REGULAR,007977219,003023687
A010,R080,00-00-05,05-22-11,12:00:00,REGULAR,007977306,003023781
A010,R080,00-00-05,05-22-11,16:00:00,REGULAR,007977481,003023888
A010,R080,00-00-05,05-22-11,20:00:00,REGULAR,007977789,003023936
A010,R080,00-00-05,05-23-11,00:00:00,REGULAR,007977962,003023948
A010,R080,00-00-05,05-23-11,04:00:00,REGULAR,007977983,003023952
A010,R080,00-00-05,05-23-11,04:00:00,RECOVR,007977983,003023952               
A010,R080,00-00-05,05-23-11,07:48:44,REGULAR,007978018,003024027
A010,R080,00-00-05,05-23-11,08:00:00,REGULAR,007978026,003024041
A010,R080,00-00-05,05-23-11,12:00:00,REGULAR,007978197,003024264
A010,R080,00-00-05,05-23-11,16:00:00,REGULAR,007978535,003024349
A010,R080,00-00-05,05-23-11,20:00:00,REGULAR,007979291,003024427
A010,R080,00-00-05,05-24-11,00:00:00,REGULAR,007979562,003024445
A010,R080,00-00-05,05-24-11,04:00:00,RECOVR,007979594,003024446
A010,R080,00-00-05,05-24-11,04:00:00,AUD,007979594,003024446                   
A010,R080,00-00-05,05-24-11,08:00:00,REGULAR,007979626,003024530
A010,R080,00-00-05,05-24-11,12:00:00,REGULAR,007979829,003024733
A010,R080,00-00-05,05-24-11,16:00:00,REGULAR,007980201,003024813
A010,R080,00-00-05,05-24-11,20:00:00,REGULAR,007981018,003024887
A010,R080,00-00-05,05-25-11,00:00:00,REGULAR,007981373,003024908
A010,R080,00-00-05,05-25-11,04:00:00,REGULAR,007981410,003024916
A010,R080,00-00-05,05-25-11,04:00:00,RECOVR,007981410,003024916
A010,R080,00-00-05,05-25-11,08:00:00,AUD,007981442,003025001                   
A010,R080,00-00-05,05-25-11,12:00:00,REGULAR,007981625,003025225
A010,R080,00-00-05,05-25-11,16:00:00,REGULAR,007981980,003025337
A010,R080,00-00-05,05-25-11,20:00:00,REGULAR,007982814,003025417
A010,R080,00-00-05,05-26-11,00:00:00,REGULAR,007983153,003025438
A010,R080,00-00-05,05-26-11,04:00:00,RECOVR,007983187,003025442
A010,R080,00-00-05,05-26-11,04:00:00,AUD,007983187,003025442
A010,R080,00-00-05,05-26-11,08:00:00,REGULAR,007983225,003025517
A010,R080,00-00-05,05-26-11,12:00:00,REGULAR,007983421,003025692                   
A010,R080,00-00-05,05-26-11,16:00:00,REGULAR,007983803,003025776
A010,R080,00-00-05,05-26-11,20:00:00,REGULAR,007984643,003025870
A010,R080,00-00-05,05-27-11,00:00:00,REGULAR,007985016,003025892
A010,R080,00-00-05,05-27-11,04:00:00,REGULAR,007985063,003025896
A010,R080,00-00-05,05-27-11,04:00:00,RECOVR,007985063,003025896
A010,R080,00-00-05,05-27-11,08:00:00,AUD,007985089,003025964
A010,R080,00-00-05,05-27-11,12:00:00,REGULAR,007985283,003026155
A010,R080,00-00-05,05-27-11,16:00:00,REGULAR,007985743,003026264                   
A010,R080,00-00-05,05-27-11,20:00:00,REGULAR,007986324,003026321                                                                                                                                                                                                                                                                                                                                                
A010,R080,00-00-06,05-21-11,00:00:00,REGULAR,011691084,003444312
A010,R080,00-00-06,05-21-11,04:00:00,REGULAR,011691188,003444330
A010,R080,00-00-06,05-21-11,04:00:00,RECOVR,011691188,003444330
A010,R080,00-00-06,05-21-11,08:00:00,AUD,011691241,003444386
A010,R080,00-00-06,05-21-11,12:00:00,REGULAR,011691453,003444542
A010,R080,00-00-06,05-21-11,16:00:00,REGULAR,011691988,003444736
A010,R080,00-00-06,05-21-11,20:00:00,REGULAR,011692649,003444863
A010,R080,00-00-06,05-22-11,00:00:00,REGULAR,011693033,003444909                   
A010,R080,00-00-06,05-22-11,04:00:00,REGULAR,011693118,003444935
A010,R080,00-00-06,05-22-11,08:00:00,REGULAR,011693168,003444957
A010,R080,00-00-06,05-22-11,12:00:00,REGULAR,011693335,003445075
A010,R080,00-00-06,05-22-11,16:00:00,REGULAR,011693641,003445214
A010,R080,00-00-06,05-22-11,20:00:00,REGULAR,011694138,003445306
A010,R080,00-00-06,05-23-11,00:00:00,REGULAR,011694394,003445343
A010,R080,00-00-06,05-23-11,04:00:00,REGULAR,011694422,003445346
A010,R080,00-00-06,05-23-11,04:00:00,RECOVR,011694422,003445346               
A010,R080,00-00-06,05-23-11,07:48:44,REGULAR,011694471,003445431
A010,R080,00-00-06,05-23-11,08:00:00,REGULAR,011694489,003445446
A010,R080,00-00-06,05-23-11,12:00:00,REGULAR,011694857,003445687
A010,R080,00-00-06,05-23-11,16:00:00,REGULAR,011695369,003445804
A010,R080,00-00-06,05-23-11,20:00:00,REGULAR,011696453,003445880
A010,R080,00-00-06,05-24-11,00:00:00,REGULAR,011696881,003445907
A010,R080,00-00-06,05-24-11,04:00:00,REGULAR,011696943,003445913
A010,R080,00-00-06,05-24-11,04:00:00,RECOVR,011696943,003445913               
A010,R080,00-00-06,05-24-11,08:00:00,REGULAR,011697001,003445994
A010,R080,00-00-06,05-24-11,12:00:00,REGULAR,011697364,003446224
A010,R080,00-00-06,05-24-11,16:00:00,REGULAR,011697958,003446331
A010,R080,00-00-06,05-24-11,20:00:00,REGULAR,011699071,003446434
A010,R080,00-00-06,05-25-11,00:00:00,REGULAR,011699623,003446466
A010,R080,00-00-06,05-25-11,04:00:00,RECOVR,011699692,003446477
A010,R080,00-00-06,05-25-11,04:00:00,AUD,011699692,003446477
A010,R080,00-00-06,05-25-11,08:00:00,REGULAR,011699755,003446569                   
A010,R080,00-00-06,05-25-11,12:00:00,REGULAR,011700052,003446840
A010,R080,00-00-06,05-25-11,16:00:00,REGULAR,011700645,003446968
A010,R080,00-00-06,05-25-11,20:00:00,REGULAR,011701860,003447056
A010,R080,00-00-06,05-26-11,00:00:00,REGULAR,011702331,003447084
A010,R080,00-00-06,05-26-11,04:00:00,REGULAR,011702392,003447099
A010,R080,00-00-06,05-26-11,04:00:00,RECOVR,011702392,003447099
A010,R080,00-00-06,05-26-11,08:00:00,AUD,011702448,003447207
A010,R080,00-00-06,05-26-11,12:00:00,REGULAR,011702818,003447443                   
A010,R080,00-00-06,05-26-11,16:00:00,REGULAR,011703431,003447565
A010,R080,00-00-06,05-26-11,20:00:00,REGULAR,011704593,003447646
A010,R080,00-00-06,05-27-11,00:00:00,REGULAR,011705137,003447661
A010,R080,00-00-06,05-27-11,04:00:00,REGULAR,011705215,003447671
A010,R080,00-00-06,05-27-11,04:00:00,RECOVR,011705215,003447671
A010,R080,00-00-06,05-27-11,08:00:00,AUD,011705269,003447760
A010,R080,00-00-06,05-27-11,12:00:00,REGULAR,011705610,003447952
A010,R080,00-00-06,05-27-11,16:00:00,REGULAR,011706328,003448045                   
A010,R080,00-00-06,05-27-11,20:00:00,REGULAR,011707288,003448104                                                                                                                                                                                                                                                                                                                                                
A010,R080,00-00-07,05-21-11,00:00:00,REGULAR,018910194,004069694
A010,R080,00-00-07,05-21-11,04:00:00,REGULAR,018910395,004069724
A010,R080,00-00-07,05-21-11,04:00:00,RECOVR,018910395,004069724
A010,R080,00-00-07,05-21-11,08:00:00,AUD,018910500,004069804
A010,R080,00-00-07,05-21-11,12:00:00,REGULAR,018910977,004070070
A010,R080,00-00-07,05-21-11,16:00:00,REGULAR,018911749,004070283
A010,R080,00-00-07,05-21-11,20:00:00,REGULAR,018912728,004070387
A010,R080,00-00-07,05-22-11,00:00:00,REGULAR,018913414,004070461                   
A010,R080,00-00-07,05-22-11,04:00:00,REGULAR,018913605,004070498
A010,R080,00-00-07,05-22-11,08:00:00,REGULAR,018913683,004070563
A010,R080,00-00-07,05-22-11,12:00:00,REGULAR,018914034,004070738
A010,R080,00-00-07,05-22-11,16:00:00,REGULAR,018914659,004070921
A010,R080,00-00-07,05-22-11,20:00:00,REGULAR,018915495,004071054
A010,R080,00-00-07,05-23-11,00:00:00,REGULAR,018915981,004071133
A010,R080,00-00-07,05-23-11,04:00:00,REGULAR,018916059,004071141
A010,R080,00-00-07,05-23-11,04:00:00,RECOVR,018916059,004071141               
A010,R080,00-00-07,05-23-11,07:48:44,REGULAR,018916186,004071270
A010,R080,00-00-07,05-23-11,08:00:00,REGULAR,018916207,004071284
A010,R080,00-00-07,05-23-11,12:00:00,REGULAR,018916949,004071566
A010,R080,00-00-07,05-23-11,16:00:00,REGULAR,018917905,004071684
A010,R080,00-00-07,05-23-11,20:00:00,REGULAR,018919559,004071740
A010,R080,00-00-07,05-24-11,00:00:00,REGULAR,018920333,004071767
A010,R080,00-00-07,05-24-11,04:00:00,RECOVR,018920466,004071777
A010,R080,00-00-07,05-24-11,04:00:00,AUD,018920466,004071777                   
A010,R080,00-00-07,05-24-11,08:00:00,REGULAR,018920640,004071963
A010,R080,00-00-07,05-24-11,12:00:00,REGULAR,018921490,004072224
A010,R080,00-00-07,05-24-11,16:00:00,REGULAR,018922458,004072320
A010,R080,00-00-07,05-24-11,20:00:00,REGULAR,018924196,004072380
A010,R080,00-00-07,05-25-11,00:00:00,REGULAR,018925126,004072411
A010,R080,00-00-07,05-25-11,04:00:00,REGULAR,018925281,004072431
A010,R080,00-00-07,05-25-11,04:00:00,RECOVR,018925281,004072431
A010,R080,00-00-07,05-25-11,08:00:00,AUD,018925444,004072587                   
A010,R080,00-00-07,05-25-11,12:00:00,REGULAR,018926295,004072870
A010,R080,00-00-07,05-25-11,16:00:00,REGULAR,018927361,004073000
A010,R080,00-00-07,05-25-11,20:00:00,REGULAR,018929066,004073073
A010,R080,00-00-07,05-26-11,00:00:00,REGULAR,018929928,004073099
A010,R080,00-00-07,05-26-11,04:00:00,REGULAR,018930087,004073112
A010,R080,00-00-07,05-26-11,04:00:00,RECOVR,018930087,004073112
A010,R080,00-00-07,05-26-11,08:00:00,AUD,018930253,004073286
A010,R080,00-00-07,05-26-11,12:00:00,REGULAR,018931044,004073562                   
A010,R080,00-00-07,05-26-11,16:00:00,REGULAR,018932032,004073678
A010,R080,00-00-07,05-26-11,20:00:00,REGULAR,018933821,004073741
A010,R080,00-00-07,05-27-11,00:00:00,REGULAR,018934736,004073776
A010,R080,00-00-07,05-27-11,04:00:00,REGULAR,018934901,004073797
A010,R080,00-00-07,05-27-11,04:00:00,RECOVR,018934901,004073797
A010,R080,00-00-07,05-27-11,08:00:00,AUD,018935036,004073964
A010,R080,00-00-07,05-27-11,12:00:00,REGULAR,018935728,004074209
A010,R080,00-00-07,05-27-11,16:00:00,REGULAR,018936915,004074320                   
A010,R080,00-00-07,05-27-11,20:00:00,REGULAR,018938200,004074379                                                                                                                                                                                                                                                                                                                                                
A011,R080,01-00-00,05-21-11,00:00:00,REGULAR,010042217,011382462
A011,R080,01-00-00,05-21-11,04:00:00,REGULAR,010042355,011382538
A011,R080,01-00-00,05-21-11,08:00:00,REGULAR,010042424,011382759
A011,R080,01-00-00,05-21-11,12:00:00,REGULAR,010042653,011383400
A011,R080,01-00-00,05-21-11,16:00:00,REGULAR,010043018,011383984
A011,R080,01-00-00,05-21-11,20:00:00,REGULAR,010043455,011384548
A011,R080,01-00-00,05-22-11,00:00:00,REGULAR,010043783,011384783
A011,R080,01-00-00,05-22-11,04:00:00,REGULAR,010043889,011384859              
A011,R080,01-00-00,05-22-11,08:00:00,REGULAR,010043946,011385003
A011,R080,01-00-00,05-22-11,12:00:00,REGULAR,010044144,011385434
A011,R080,01-00-00,05-22-11,16:00:00,REGULAR,010044529,011385943
A011,R080,01-00-00,05-22-11,20:00:00,REGULAR,010044947,011386357
A011,R080,01-00-00,05-23-11,00:00:00,REGULAR,010045200,011386500
A011,R080,01-00-00,05-23-11,04:00:00,REGULAR,010045253,011386527
A011,R080,01-00-00,05-23-11,08:00:00,REGULAR,010045348,011386987
A011,R080,01-00-00,05-23-11,12:00:00,REGULAR,010045781,011388121              
A011,R080,01-00-00,05-23-11,16:00:00,REGULAR,010046327,011388545
A011,R080,01-00-00,05-23-11,20:00:00,REGULAR,010047480,011388898
A011,R080,01-00-00,05-24-11,00:00:00,REGULAR,010047887,011389015
A011,R080,01-00-00,05-24-11,04:00:00,REGULAR,010047959,011389044
A011,R080,01-00-00,05-24-11,08:00:00,REGULAR,010048059,011389541
A011,R080,01-00-00,05-24-11,12:00:00,REGULAR,010048464,011390719
A011,R080,01-00-00,05-24-11,16:00:00,REGULAR,010049038,011391144
A011,R080,01-00-00,05-24-11,20:00:00,REGULAR,010050195,011391547              
A011,R080,01-00-00,05-25-11,00:00:00,REGULAR,010050696,011391674
A011,R080,01-00-00,05-25-11,04:00:00,REGULAR,010050781,011391729
A011,R080,01-00-00,05-25-11,08:00:00,REGULAR,010050897,011392137
A011,R080,01-00-00,05-25-11,12:00:00,REGULAR,010051328,011393399
A011,R080,01-00-00,05-25-11,16:00:00,REGULAR,010051884,011393818
A011,R080,01-00-00,05-25-11,20:00:00,REGULAR,010053013,011394227
A011,R080,01-00-00,05-26-11,00:00:00,REGULAR,010053466,011394350
A011,R080,01-00-00,05-26-11,04:00:00,REGULAR,010053554,011394388              
A011,R080,01-00-00,05-26-11,04:00:00,RECOVR,010053554,011394388
A011,R080,01-00-00,05-26-11,08:00:00,AUD,010053687,011394823
A011,R080,01-00-00,05-26-11,12:00:00,REGULAR,010054082,011395900
A011,R080,01-00-00,05-26-11,16:00:00,REGULAR,010054659,011396438
A011,R080,01-00-00,05-26-11,20:00:00,REGULAR,010055799,011396810
A011,R080,01-00-00,05-27-11,00:00:00,REGULAR,010056321,011396940
A011,R080,01-00-00,05-27-11,04:00:00,REGULAR,010056416,011396992
A011,R080,01-00-00,05-27-11,04:00:00,REGULAR,010056416,011396992                   
A011,R080,01-00-00,05-27-11,08:00:00,REGULAR,010056525,011397430
A011,R080,01-00-00,05-27-11,12:00:00,REGULAR,010056947,011398390
A011,R080,01-00-00,05-27-11,16:00:00,REGULAR,010057720,011398809
A011,R080,01-00-00,05-27-11,20:00:00,REGULAR,010058489,011399206                                                                                                                                                                                                      
A011,R080,01-00-01,05-21-11,00:00:00,REGULAR,007219662,005212970
A011,R080,01-00-01,05-21-11,04:00:00,REGULAR,007219751,005212994
A011,R080,01-00-01,05-21-11,08:00:00,REGULAR,007219783,005213093
A011,R080,01-00-01,05-21-11,12:00:00,REGULAR,007219990,005213307
A011,R080,01-00-01,05-21-11,16:00:00,REGULAR,007220252,005213544
A011,R080,01-00-01,05-21-11,20:00:00,REGULAR,007220563,005213795
A011,R080,01-00-01,05-22-11,00:00:00,REGULAR,007220788,005213888
A011,R080,01-00-01,05-22-11,04:00:00,REGULAR,007220854,005213912              
A011,R080,01-00-01,05-22-11,08:00:00,REGULAR,007220877,005213986
A011,R080,01-00-01,05-22-11,12:00:00,REGULAR,007221027,005214144
A011,R080,01-00-01,05-22-11,16:00:00,REGULAR,007221238,005214366
A011,R080,01-00-01,05-22-11,20:00:00,REGULAR,007221532,005214515
A011,R080,01-00-01,05-23-11,00:00:00,REGULAR,007221693,005214585
A011,R080,01-00-01,05-23-11,04:00:00,REGULAR,007221719,005214593
A011,R080,01-00-01,05-23-11,08:00:00,REGULAR,007221783,005214794
A011,R080,01-00-01,05-23-11,12:00:00,REGULAR,007222057,005215408              
A011,R080,01-00-01,05-23-11,16:00:00,REGULAR,007222398,005215591
A011,R080,01-00-01,05-23-11,20:00:00,REGULAR,007223241,005215742
A011,R080,01-00-01,05-24-11,00:00:00,REGULAR,007223491,005215787
A011,R080,01-00-01,05-24-11,04:00:00,REGULAR,007223528,005215798
